Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.72107905	1.4103651	3.1226213	-1.6576781	87.041664	85.52411	276.0	0.0	1000.0	3004.0	0.10013333333333334	0.56480956	0.5195722	2.2146926	-1.6525242	-0.38482246	0.12004528	0.2346227	-0.85246426	-4.656613e-09	0.026073795	-2.9802322e-08	-0.004158686	0.7048683	-0.55265826	217.66867	-130.74387	0	0	1.0	1.837877	0.028964046	30000	41.174543619155884
1	1.0467892	2.126019	8.618736	-1.427557	124.5	56.910015	262.0	32.0	1000.0	6590.0	0.10983333333333334	0.16240647	0.29357225	1.2051864	-0.7101339	9.715015	6.672199	20.81431	-7.0566893	-5.5879354e-09	0.04869234	5.9604645e-08	-0.013735428	0.16798766	-0.026358012	79.44148	-11.016834	0	0	1.0	1.8382134	0.06474779	60000	79.93421602249146
2	0.7947255	1.8703047	6.7367086	-1.8886989	135.41667	90.30131	324.0	0.0	1000.0	10599.0	0.11776666666666667	0.09587613	0.3694694	1.2975259	-0.93288535	13.043669	5.526156	23.934477	-2.0306547	9.313226e-09	0.002791239	-6.7055225e-08	0.0007463312	0.11992455	-0.015345693	108.01913	-16.083866	0	0	1.0	1.8387396	0.008343119	90000	118.65197920799255
3	0.44306684	1.3993664	3.235046	-2.393086	144.70833	83.60596	421.0	18.0	1000.0	14678.0	0.12231666666666667	0.07214508	0.27951732	0.8997279	-0.75819755	12.847114	7.175133	31.67422	-3.0001776	-1.8626451e-09	0.00010895601	-1.4901161e-08	0.0028661275	0.09112452	-0.013012955	99.4666	-10.707745	0	0	1.0	1.8392785	0.0018048618	120000	157.2668755054474
4	1.4044689	1.726794	5.3942127	-1.913083	102.416664	49.626873	208.0	9.0	1000.0	17667.0	0.11778	0.03405874	0.32107475	0.94434345	-0.8669349	13.760148	7.481305	37.90097	-1.2586187	-2.7939677e-09	-0.0082010925	0.0	-0.0011466031	0.11889444	-0.021469874	77.88704	-23.288853	0	0	79.0	1.8396263	0.0053456035	150000	202.88141012191772
5	1.2870526	2.172071	6.6873364	-1.5893177	126.958336	73.88588	349.0	14.0	1000.0	21575.0	0.11986111111111111	0.14146087	0.31541935	1.2766067	-0.6628066	11.606714	6.8504596	37.36727	-3.6241179	-1.8626451e-09	-0.009782378	-4.4703484e-08	-0.0034963712	0.16461946	-0.028758667	100.29175	-15.610897	0	0	79.0	1.8101118	0.0057993387	180000	248.8233358860016
6	2.0408185	2.568208	9.875191	-1.6650255	138.625	76.35324	295.0	6.0	1000.0	25664.0	0.12220952380952381	0.17007428	0.36936003	1.5395846	-0.82189906	13.828656	7.5713515	39.235744	-1.6050602	3.7252903e-09	0.007485586	-1.0430813e-07	0.00015071733	0.16277489	-0.027580919	100.26706	-13.369259	0	0	2.0	1.7843462	0.014154601	210000	287.36477637290955
7	1.9082942	2.7854304	8.698694	-1.540781	113.625	68.683945	230.0	0.0	1000.0	29122.0	0.12134166666666667	0.2256623	0.40297443	1.5443946	-0.7530724	12.698639	6.9103107	39.527622	-3.7046885	-3.7252903e-09	0.0039860825	-6.3329935e-08	0.004570704	0.14701802	-0.03192525	94.11625	-14.248396	0	0	1.0	1.7840958	0.011405347	240000	325.6691007614136
8	1.2840203	2.1192734	7.433482	-1.4321144	144.75	81.2441	329.0	0.0	1000.0	33043.0	0.12238148148148148	0.19728518	0.33741263	1.4603192	-0.83884823	12.652843	6.8218827	40.67134	-1.6113396	1.094304e-08	-0.0005617308	-5.2154064e-08	-0.0031072083	0.12681544	-0.025424164	105.3746	-15.739133	0	0	1.0	1.7839193	0.0014143646	270000	363.8493003845215
9	2.7311604	3.1438127	9.661116	-2.1606421	111.125	66.772194	229.0	0.0	1000.0	36207.0	0.12069	0.19537196	0.36249563	1.2946601	-0.8174023	12.675474	6.6925516	41.529934	-0.28810325	-1.8626451e-09	0.0007487255	2.9802322e-08	-0.0025754971	0.27264953	-0.08184186	71.42377	-16.902634	0	0	1.0	1.7839069	0.007139841	300000	402.2347586154938
10	1.7486061	2.0035439	5.7740016	-1.464435	136.83333	59.338486	275.0	14.0	1000.0	40435.0	0.12253030303030303	0.30745727	0.3590054	1.4880345	-1.0276294	13.703721	6.229533	38.800613	-2.7599967	-1.4901161e-08	-0.00031526596	-3.7252903e-08	-0.0009932839	0.14179648	-0.04903733	99.06349	-16.428885	0	0	1.0	1.783997	0.0017882861	330000	440.69083547592163
11	1.1678203	1.5828017	4.901046	-0.924634	128.70833	65.413734	321.0	50.0	1000.0	44602.0	0.12389444444444445	0.16638735	0.32291338	1.3129733	-0.6161254	13.967783	6.3132215	42.01888	-2.1635282	9.313226e-09	-0.0010202832	-7.4505806e-08	0.0013495167	0.09645451	-0.0181541	113.82722	-27.8386	0	0	1.0	1.7841111	0.0036617273	360000	479.16351652145386
12	2.2493937	1.6323439	5.5401506	-0.7616483	154.25	73.11421	254.0	39.0	1000.0	49177.0	0.1260948717948718	0.19604237	0.3443344	1.2846371	-0.7295923	14.478131	7.9608774	43.33941	-3.5975368	0.0	-0.0008780403	-4.8428774e-08	-0.000939021	0.10019846	-0.021683028	99.45778	-24.452202	0	0	1.0	1.7840964	0.0021973567	390000	517.5519242286682
13	2.5624428	2.5256112	7.880506	-1.14594	153.83333	84.499344	294.0	0.0	1000.0	53623.0	0.12767380952380952	0.20734319	0.36424214	1.5525147	-0.9918259	15.786677	6.7760706	43.9573	-0.2966374	1.3969839e-09	-0.0009320241	-2.6077032e-08	-9.697117e-05	0.16538318	-0.037306644	121.62724	-34.213806	0	0	1.0	1.7840744	0.003457678	420000	556.0749747753143
14	2.1982481	1.8764906	5.148377	-1.1347656	139.08333	79.82894	282.0	0.0	1000.0	57938.0	0.12875111111111112	0.25823924	0.40223294	2.2861316	-0.7672513	14.894622	7.8794003	48.564163	-3.9978757	-4.656613e-09	-0.0006635031	5.9604645e-08	-0.0027856221	0.09982949	-0.026617238	103.709305	-33.957623	0	0	1.0	1.784315	0.0035865563	450000	594.4009408950806
15	2.3698132	1.7349844	5.61658	-0.21398857	149.875	63.349766	283.0	32.0	1000.0	62330.0	0.12985416666666666	0.2170982	0.32882383	1.7181996	-0.73333967	16.815529	8.085933	46.0417	-4.8184853	-2.6775524e-09	-0.0006601189	0.0	0.0015959293	0.10903984	-0.026690455	105.601006	-30.974157	0	0	1.0	1.7844354	0.0009456745	480000	633.0065157413483
16	2.9044476	2.9745705	13.810625	-0.53066224	145.75	69.32006	287.0	14.0	1000.0	66633.0	0.13065294117647058	0.26303378	0.38000304	2.2191937	-0.95117176	14.031057	8.610868	49.373928	-4.3837843	6.519258e-09	-0.0010949273	7.4505806e-08	-0.0021843212	0.13951203	-0.019421095	89.9312	-29.190289	0	0	1.0	1.7844212	0.0010573561	510000	671.6034734249115
17	3.0158799	2.118779	8.601944	-0.12226425	149.70833	64.547455	286.0	59.0	1000.0	70905.0	0.13130555555555556	0.1370579	0.4294161	1.9434526	-0.91725713	16.102018	7.540519	49.74467	-2.9694147	5.5879354e-09	-0.00062100985	-1.4901161e-08	0.0002172552	0.14053228	-0.042062953	108.74094	-36.18257	0	0	1.0	1.7843719	0.00038192538	540000	710.3474290370941
18	2.2754548	1.7450967	5.5265503	0.07140442	137.375	69.173584	250.0	0.0	1000.0	75231.0	0.1319842105263158	0.26546502	0.38806197	2.1668098	-0.8013955	16.56239	7.3009677	43.230858	-2.4781132	-6.6356733e-09	-0.0008965838	-1.0430813e-07	0.00051158667	0.121594384	-0.03822256	99.1418	-30.402636	0	0	1.0	1.7844038	0.00054493826	570000	748.9901711940765
