Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.57349926	2.05658	4.5056305	-3.5524435	5.25	10.516851	34.0	0.0	1000.0	191.0	0.006366666666666666	0.60733956	0.57626563	2.0035431	-1.1514295	-0.42947686	0.119579725	0.09710092	-0.8134704	1.1175871e-08	0.017345577	2.2351742e-08	-0.0035388877	0.9029922	-0.75249386	5.644889	-1.4061842	0.99999994	-0.031178474	1.0	1.837877	0.041572757	30000	31.273629188537598
1	1.4977283	3.483455	9.856425	-2.3428733	2.25	5.5018935	22.0	0.0	1000.0	314.0	0.005233333333333334	0.16033716	0.41278324	1.2935841	-1.0014988	0.56511444	0.7014009	3.3893182	-1.1984965	4.1909516e-09	0.027605487	1.21071935e-08	-0.001233452	0.20322987	-0.049571294	2.3120832	-0.4102177	0.96882147	-0.03053081	1.0	1.8383422	0.079912916	60000	60.1806321144104
2	0.23699717	1.7435762	4.5637674	-1.4648314	6.5	10.747092	39.0	0.0	1000.0	527.0	0.005855555555555556	0.12773286	0.4725216	1.9777492	-1.0803777	0.54528147	0.6567946	3.8116887	-0.9764137	-6.519258e-09	0.0022971453	-1.8626451e-09	-7.932098e-05	0.114436135	-0.020489678	4.5665293	-0.6097139	0.93829066	-0.029744983	1.0	1.8391634	0.011569572	90000	89.3599488735199
3	-0.38177595	1.5376811	4.7297487	-2.3999052	1.25	4.49305	21.0	0.0	1000.0	613.0	0.005108333333333334	0.03202848	0.32413742	1.2629389	-0.9040381	0.6971405	0.88117737	6.696975	-1.5292305	5.5879354e-09	-0.0050957776	1.8626451e-08	-0.0040929513	0.06951227	-0.008231709	1.900913	-0.79550004	0.9085457	-0.029424667	79.0	1.8399512	0.0058819037	120000	125.58521246910095
4	1.5308653	2.0454314	5.579689	-1.7385774	9.833333	17.508728	73.0	0.0	1000.0	909.0	0.00606	0.07818795	0.45791146	1.546965	-1.1072518	0.3970403	0.6926698	7.995109	-1.3866323	0.0	-0.007865898	-7.450581e-09	-0.0116911195	0.13010806	-0.021348272	6.657104	-1.472788	0.879121	-0.025978386	79.0	1.8423796	0.007595865	150000	161.73142623901367
5	2.991398	3.5207746	10.497183	-0.90437204	8.75	11.351396	38.0	0.0	1000.0	1156.0	0.006422222222222222	0.22138703	0.47940534	1.7082278	-1.1125003	0.93063086	1.1632053	8.740478	-1.7530175	-1.8626451e-09	0.007528498	-5.5879354e-09	0.0008646246	0.18398568	-0.02543249	4.310742	-0.84402394	0.8531426	-0.027373433	2.0	1.8364286	0.021098696	180000	191.14655828475952
6	2.3693311	3.232621	12.958056	-1.288701	7.8333335	14.040616	53.0	0.0	1000.0	1434.0	0.006828571428571429	0.26087123	0.50330955	1.8723271	-1.0207702	1.0114911	1.0422751	10.418237	-1.0735409	3.7252903e-09	0.001036338	-9.313226e-09	-0.0011368119	0.1374799	-0.023088245	7.7020564	-1.6908791	0.8257692	-0.026771665	1.0	1.8366635	0.008944696	210000	220.62663292884827
7	3.7860487	4.0776396	14.717125	-1.0138506	7.625	12.684678	49.0	0.0	1000.0	1683.0	0.0070125	0.26232588	0.49028713	1.8623236	-1.0232633	0.99156374	1.1826729	12.70119	-1.2564274	-8.381903e-09	0.0034192172	-1.4901161e-08	-0.0003206702	0.22936654	-0.04381459	4.7740507	-1.0939454	0.7989975	-0.026113749	1.0	1.8372484	0.015952472	240000	249.725435256958
8	2.4437222	2.7207875	6.8872614	-2.977469	12.166667	17.3173	66.0	0.0	1000.0	2060.0	0.0076296296296296294	0.29849723	0.49273568	2.0360832	-0.9574997	0.81654465	1.2222121	13.131775	-1.6218783	-3.7252903e-09	-0.00015685748	-5.5879354e-09	-0.00041701365	0.15207355	-0.02434419	7.7649736	-1.9948968	0.7728838	-0.025015235	1.0	1.837896	0.0021868595	270000	279.0050175189972
9	2.864271	3.3440125	13.818304	-1.8592148	12.0	21.26225	98.0	0.0	1000.0	2373.0	0.00791	0.32669407	0.53746194	1.9015306	-1.0412267	1.3955677	1.4106044	16.804678	-1.9124526	-7.3341653e-09	-0.00028143637	-2.4214387e-08	-0.0007286677	0.17173332	-0.033726517	8.599318	-2.597033	0.74786854	-0.024116635	1.0	1.8387276	0.007825679	300000	308.4215850830078
