Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.21868896	0.95273167	2.08157	-1.3653189	19.75	18.817656	76.0	0.0	1000.0	587.0	0.019566666666666666	0.7634934	0.50532436	2.017573	-1.0119658	-0.2952715	0.121481694	0.39425766	-0.90839124	-3.3527613e-08	0.01616437	-5.5879354e-08	-0.0025331955	0.9149121	-0.80902386	11.942596	-5.4311485	0.99999994	-0.031171799	1.0	1.837877	0.02802052	30000	26.9944908618927
1	0.13126571	0.8713181	1.8506207	-1.5180422	16.208334	13.496848	59.0	0.0	1000.0	1020.0	0.017	0.06979183	0.26078725	0.8041006	-0.7558345	1.8710976	1.1880169	5.77598	-2.1269321	-9.313226e-10	0.027845493	-1.3038516e-08	-0.0041262023	0.08690366	-0.022982087	4.988168	-0.7961924	0.96882814	-0.029956102	1.0	1.8382959	0.06827031	60000	53.17073178291321
2	-0.14415193	0.67119247	0.91757506	-1.4957895	7.5416665	11.276743	39.0	0.0	1000.0	1251.0	0.0139	0.01954231	0.30370143	0.6316317	-0.9394931	1.2850776	0.80835265	4.105413	-0.6398682	-6.9849193e-09	0.0002513111	-1.0244548e-08	-1.9235304e-05	0.050172694	-0.011222822	2.6367412	-0.60501236	0.93887204	-0.028002739	1.0	1.8388364	0.0019517675	90000	79.37814331054688
3	0.08226186	0.5946227	1.5677029	-0.64514256	8.958333	16.65703	67.0	0.0	1000.0	1496.0	0.012466666666666666	-0.03413817	0.27870947	0.5327509	-0.9519482	0.8378449	0.765065	4.122813	-1.5242186	1.8626451e-09	-9.5254276e-05	-3.7252903e-09	-0.0010420858	0.038614187	-0.006973696	4.7271414	-0.81558216	0.9108693	-0.028290808	1.0	1.8391349	0.007195246	120000	105.64522314071655
4	-0.18384616	0.6853959	1.0348922	-1.9257833	10.625	20.229542	82.0	0.0	1000.0	1804.0	0.012026666666666666	0.024206491	0.22680706	0.5788695	-0.8420118	0.9768311	1.1760341	6.656882	-1.9553735	5.5879354e-09	-0.0062976945	3.7252903e-09	-0.008433145	0.047331244	-0.012821644	4.678124	-1.5747371	0.8825785	-0.026690125	79.0	1.8393476	0.0073956344	150000	139.46795463562012
5	0.016853333	0.6526955	1.1175281	-1.2471148	6.8333335	10.796089	46.0	0.0	1000.0	2012.0	0.011177777777777778	0.01728714	0.23764138	0.6142743	-0.7954093	1.4276854	1.7062976	10.1811285	-2.80457	-1.0244548e-08	-0.00063341664	-1.1175871e-08	-0.002944481	0.05149186	-0.0073876726	4.870525	-2.7868333	0.85588837	-0.027993321	6.0	1.830853	0.0059083086	180000	166.59766602516174
6	-0.099512786	0.6951511	1.554348	-1.4703504	9.333333	13.0660715	58.0	0.0	1000.0	2268.0	0.0108	0.012540952	0.24884436	0.5994142	-0.8819828	0.68766457	0.7373544	5.917346	-2.1394932	1.3038516e-08	-2.591731e-05	6.519258e-09	0.0004454634	0.038560975	-0.0074606533	2.9926515	-0.89932734	0.82789505	-0.027679682	1.0	1.8295779	0.0018569164	210000	193.6140387058258
7	-0.05696703	0.8086219	1.6820061	-1.7784771	8.0	13.316656	59.0	0.0	1000.0	2473.0	0.010304166666666666	0.0063064904	0.29043385	0.6718198	-1.0437319	0.82189286	1.1400768	10.14945	-2.1981761	7.450581e-09	-0.00022407388	2.2351742e-08	-0.00022419402	0.035994872	-0.011301961	3.6144009	-1.2129197	0.80021536	-0.027259946	1.0	1.828804	0.00021986564	240000	220.3724491596222
8	0.12426577	0.6740853	1.5523179	-1.2519044	9.0	18.823744	69.0	0.0	1000.0	2703.0	0.010011111111111111	0.012179899	0.22806118	0.58577406	-0.7527936	0.6172844	1.0874445	12.592351	-2.3653295	9.313226e-10	-0.00012674299	-1.3038516e-08	0.00010742294	0.039728	-0.014236228	4.7760715	-2.8459451	0.7729554	-0.026710212	1.0	1.8280429	0.0007244819	270000	247.30691361427307
9	0.118123055	0.7707411	1.7769921	-1.9556705	12.375	23.73958	95.0	0.0	1000.0	3048.0	0.01016	0.03928482	0.26179302	0.6277531	-0.8276323	0.91234195	1.8013765	16.04714	-2.822344	-2.7939677e-09	-0.00047309414	7.450581e-09	-0.0008318559	0.034725014	-0.009557298	6.159506	-3.5175834	0.7462452	-0.02581489	1.0	1.8273754	0.0017691352	300000	274.1978449821472
