Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.7779074	1.9716078	5.750725	-1.6912328	83.26667	67.13515	208.0	0.0	1000.0	2498.0	0.08326666666666667	0.611177	0.5430859	2.028936	-1.2112343	-0.44123104	0.12094053	0.10231483	-0.845433	-2.5431315e-09	0.01637064	-3.0110678e-07	-0.004816162	0.7690597	-0.6537509	143.57492	-98.1245	0	0	1.0	1.837877	0.016170327	30000	63.00683522224426
1	0.602491	1.7880164	4.596305	-2.1213508	59.1	63.56957	243.0	0.0	1000.0	4271.0	0.07118333333333333	0.14038004	0.3695637	1.2172576	-0.9511001	5.280811	5.988515	18.527866	-5.6863503	3.0517577e-09	0.07153322	3.2552084e-08	-0.005754134	0.097543016	-0.018493876	32.84466	-5.83762	0	0	1.0	1.8376666	0.10353085	60000	124.90774416923523
2	0.4104438	1.286071	3.2096686	-1.4826337	85.566666	82.85677	300.0	0.0	1000.0	6838.0	0.07597777777777778	0.10213807	0.41737294	1.2420135	-1.0262831	7.4049	5.7803187	21.95436	-3.525245	-3.5603842e-09	0.002276251	4.679362e-08	0.00034784953	0.054611426	-0.018583674	57.146603	-8.703106	0	0	1.0	1.8383896	0.008371214	90000	186.60092997550964
3	1.0788857	1.6870455	4.5697093	-1.5409482	122.666664	84.42209	307.0	0.0	1000.0	10518.0	0.08765	0.07995923	0.37937075	1.1494578	-0.82199997	10.985367	7.4858446	29.46902	-3.4723651	-3.0517577e-09	-0.0004946213	3.2552084e-08	0.0048943358	0.06770457	-0.008879218	73.30518	-16.513493	0	0	1.0	1.8389517	0.0028059662	120000	249.39173197746277
4	1.141311	2.4323845	7.8719954	-2.6433034	95.46667	74.52191	230.0	0.0	1000.0	13382.0	0.08921333333333334	0.108180195	0.35649067	0.9638667	-0.7161829	11.625229	7.8641543	34.630676	-4.375181	-2.0345052e-09	-0.00876046	-3.2552084e-08	-0.00050960697	0.091158636	-0.01463908	70.55726	-14.199356	0	0	79.0	1.8393005	0.006116604	150000	320.4132318496704
5	2.2024417	2.181101	6.839243	-0.8959243	105.8	64.6031	240.0	0.0	1000.0	16556.0	0.09197777777777778	0.13865156	0.37069824	1.3628962	-0.6504575	11.322733	6.6814413	35.169693	-2.5601532	1.0172526e-08	-0.008534713	3.2552084e-08	0.002447705	0.088698424	-0.016324647	57.91705	-8.552631	0	0	79.0	1.8201938	0.0057652234	180000	392.0956451892853
6	3.5000968	2.8552732	10.323262	-0.79288566	61.8	53.572628	185.0	0.0	1000.0	18410.0	0.08766666666666667	0.26975995	0.40269953	1.4829938	-0.53637975	9.75798	5.5251637	35.484055	-0.9528463	7.1207684e-09	0.0067008343	8.138021e-09	0.0016742187	0.09089359	-0.018032134	48.06129	-13.965706	0	0	2.0	1.8092624	0.011347593	210000	455.1359815597534
7	2.6754794	2.404284	9.156171	-0.26586318	90.73333	70.24288	253.0	0.0	1000.0	21132.0	0.08805	0.31887862	0.421876	1.8575977	-0.5652427	7.43128	5.8782263	31.379997	-3.2243614	4.0690105e-09	0.004289233	0.0	0.0009756673	0.08319637	-0.009172276	58.835335	-11.111168	0	0	1.0	1.8088186	0.017297579	240000	518.2462589740753
8	4.0931377	2.7802496	10.66542	-0.33357412	102.96667	64.408325	255.0	0.0	1000.0	24221.0	0.0897074074074074	0.46479896	0.50878614	1.8277844	-0.5267949	9.836381	6.727746	35.49484	-2.5067947	8.138021e-09	-0.0013112631	-4.0690104e-08	-0.0038675333	0.21848942	-0.07904558	54.06615	-9.357513	0	0	1.0	1.8080791	0.0049334266	270000	581.2209334373474
9	4.6511354	2.9045997	11.090705	-0.2624859	85.8	84.52629	387.0	0.0	1000.0	26795.0	0.08931666666666667	0.44613764	0.4131476	1.7578349	-0.47354293	9.28458	6.459912	39.998875	-1.5475608	-8.138021e-09	-0.00026475423	-4.0690104e-08	0.0005289714	0.17443079	-0.01956585	57.913143	-10.529327	0	0	1.0	1.8073595	0.005129474	300000	644.2355608940125
10	5.9931703	3.1231258	12.501952	-0.698919	100.26667	47.04603	195.0	14.0	1000.0	29803.0	0.09031212121212122	0.5178415	0.44148186	2.0393255	-0.50508296	10.555148	7.5762544	41.627647	-0.90639627	-2.5431316e-08	-0.00054079894	-8.5449216e-08	-0.00044072673	0.17224398	-0.049664244	49.79471	-9.926842	0	0	1.0	1.80687	0.0033656561	330000	708.0114748477936
11	5.3485947	3.1830008	12.275149	0.15833515	112.2	61.848953	237.0	0.0	1000.0	33169.0	0.09213611111111111	0.6501723	0.52363706	2.1760662	-0.43835792	10.721093	6.4229136	36.404404	-0.49096835	-1.373291e-08	-0.00068590953	0.0	0.0012780721	0.2320784	-0.06197232	52.808743	-8.213776	0	0	1.0	1.8066338	0.0014651712	360000	770.5202565193176
12	5.6776705	3.048364	10.366073	0.3026151	106.566666	53.679718	248.0	8.0	1000.0	36366.0	0.09324615384615384	0.6238768	0.47976255	2.1198874	-0.54485196	11.302118	6.2688837	34.285492	-0.5840218	-8.138021e-09	-0.000860791	2.4414062e-08	-0.0007025309	0.22547132	-0.07337336	52.658367	-13.04845	0	0	1.0	1.8065542	0.00074670103	390000	833.2922716140747
13	5.1085367	2.9325645	11.268156	-1.0935897	82.86667	38.29424	164.0	0.0	1000.0	38852.0	0.09250476190476191	0.6121759	0.46395734	2.2263458	-0.50757784	10.352376	5.377673	33.338337	0.48433265	0.0	-0.00127241	-1.2207031e-08	-0.00049988605	0.19277711	-0.051533848	39.706306	-7.695652	0	0	1.0	1.8064804	0.0011487396	420000	896.0540816783905
14	4.894109	3.6776571	14.110554	-0.43285984	100.86667	50.018482	192.0	12.0	1000.0	41878.0	0.09306222222222223	0.5263441	0.51004916	2.4524615	-0.50722516	9.517958	4.8106728	29.920044	-0.60911405	-6.1035155e-09	-0.0010778016	0.0	0.00030863445	0.13423397	-0.023275964	40.846252	-6.1553116	0	0	1.0	1.8061044	0.00062424043	450000	959.0289022922516
15	5.044065	3.2479439	15.876943	0.5648581	81.433334	40.838448	165.0	14.0	1000.0	44321.0	0.09233541666666667	0.56121767	0.5185375	2.4327025	-0.48951346	9.191574	5.317884	33.679436	-2.228894	-4.0690105e-09	-0.00917157	-3.2552084e-08	-0.0069935382	0.14098255	-0.028421856	35.965103	-7.0318203	0	0	79.0	1.8054092	0.0061538913	480000	1029.771735906601
16	7.289679	3.7426674	15.067687	-1.0386423	97.7	43.69298	224.0	36.0	1000.0	47252.0	0.09265098039215686	0.62229097	0.5164809	2.3247004	-0.41291806	10.014233	5.620372	35.390514	0.6548471	-1.8310548e-08	-0.008830401	-5.2897136e-08	0.0015382324	0.20925854	-0.05258155	37.81936	-6.9548073	0	0	79.0	1.791891	0.005890456	510000	1101.4685082435608
17	8.002033	2.8812883	15.719002	2.247625	97.5	36.60305	191.0	24.0	1000.0	50177.0	0.09292037037037038	0.8143238	0.5437898	2.577823	-0.38736796	9.790693	5.0550604	32.641376	0.28385195	-1.0172526e-08	-0.00011445109	-1.6276042e-08	0.001705005	0.14050852	-0.032231353	38.316345	-6.873316	0	0	2.0	1.7732301	0.004408494	540000	1165.1807255744934
18	7.9602256	2.5796444	17.051577	4.737583	95.53333	38.454937	168.0	0.0	1000.0	53043.0	0.0930578947368421	0.82532144	0.54158044	2.235842	-0.26684383	9.899259	5.125605	29.497244	-0.809608	9.155274e-09	3.6519368e-06	-3.2552084e-08	-0.00062839355	0.15013406	-0.02669131	34.95569	-5.345064	0	0	1.0	1.7731899	0.008251894	570000	1228.9631311893463
19	8.179513	3.1499088	14.88149	2.4990473	75.566666	46.525032	182.0	0.0	1000.0	55310.0	0.09218333333333334	0.8743454	0.50711715	2.4574208	-0.2487077	9.095795	5.1809363	32.90999	-1.1780797	-2.4414062e-08	-0.00010815939	1.6276042e-08	-0.00074743654	0.17138721	-0.04932554	34.598465	-7.168253	0	0	1.0	1.772983	0.0029636393	600000	1293.170340538025
20	8.696187	3.1062968	17.023964	3.4186852	108.333336	41.34032	214.0	44.0	1000.0	58560.0	0.09295238095238095	0.8968581	0.53577375	2.2948916	-0.28965095	8.79295	5.6683807	33.401234	-1.1003674	1.2207031e-08	-0.0013745403	-8.138021e-09	0.00096604816	0.1746994	-0.024184301	46.786747	-12.337883	0	0	1.0	1.7725002	0.001198221	630000	1355.594446182251
21	9.889203	3.1378434	16.979809	3.2891073	100.46667	28.200157	183.0	48.0	1000.0	61574.0	0.09329393939393939	0.9615197	0.54701424	2.4693806	-0.28367803	11.290345	5.9528017	39.612137	-3.2149534	-2.2379558e-08	-0.0015408957	7.120768e-08	-0.00063442683	0.16757464	-0.028742746	33.188362	-6.0294857	0	0	1.0	1.7721515	0.0030152185	660000	1418.9029867649078
22	9.74737	4.5477333	20.139368	1.5289106	95.166664	46.516724	246.0	17.0	1000.0	64429.0	0.09337536231884058	1.0633891	0.5142093	2.8411427	-0.20639648	10.33876	4.967707	34.60666	0.10427138	-1.6276042e-08	-0.0011257527	-7.324219e-08	-0.00047794188	0.24649204	-0.062256753	35.73965	-6.8089695	0	0	1.0	1.7718872	0.00078995666	690000	1481.6203019618988
