Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	-0.31396297	0.94169456	1.1180116	-3.289525	9.708333	11.099847	42.0	0.0	1000.0	284.0	0.009466666666666667	0.75101465	0.50749445	2.056388	-1.1057891	-0.33255088	0.1215225	0.30186218	-0.8893298	-1.21071935e-08	0.018369019	-3.7252903e-09	-0.0017009499	0.9518073	-0.84839934	6.4181037	-2.4368317	0	0	1.0	1.837877	0.029749021	30000	27.479585647583008
1	-0.27747488	1.295217	4.016841	-2.3242846	8.375	9.277268	32.0	0.0	1000.0	517.0	0.008616666666666667	0.048193034	0.32533965	0.8103626	-1.0301201	0.71210086	0.8677724	4.136849	-1.8293248	-2.7939677e-08	0.054080673	-1.1641532e-08	0.0010507527	0.098137334	-0.01716452	3.5776935	-0.5403768	0	0	1.0	1.8389355	0.07586691	60000	53.23930501937866
2	-0.00747556	0.9898918	1.825958	-1.7878759	7.7916665	9.699567	33.0	0.0	1000.0	774.0	0.0086	0.00032075195	0.3780213	0.86070085	-1.084793	0.73608947	0.87617785	4.0339217	-1.4606203	-1.4901161e-08	0.00023873872	-1.8626451e-09	0.0001176013	0.057283	-0.011301343	3.31003	-0.54353553	0	0	1.0	1.8397316	0.0058930935	90000	79.05083417892456
3	-0.060926933	0.9908071	1.9252485	-2.628351	7.4583335	10.41225	38.0	0.0	1000.0	989.0	0.008241666666666666	0.00103103	0.32282266	0.6879874	-0.91943866	1.2184145	1.0883732	6.1640697	-1.3713294	3.7252903e-09	9.798736e-05	-7.450581e-09	0.00019647658	0.060730763	-0.014891277	3.5988822	-0.6205839	0	0	1.0	1.8403515	0.0062359013	120000	106.20474743843079
4	-0.4455297	0.9989801	1.94193	-1.7285342	6.7083335	8.800943	33.0	0.0	1000.0	1171.0	0.007806666666666667	-0.009748873	0.36263245	0.6266058	-1.0362096	0.8159604	0.7777463	5.563923	-0.7632167	3.7252903e-09	-0.008381618	-5.5879354e-09	0.00058529456	0.054781493	-0.009960057	2.5989428	-0.38166824	0	0	79.0	1.840802	0.0052300463	150000	139.7165036201477
5	-0.1679248	1.1971091	2.158374	-2.925699	6.5	8.031189	29.0	0.0	1000.0	1358.0	0.007544444444444445	-0.02930968	0.3693532	0.64333117	-1.0635297	0.5616744	0.7461006	6.3938546	-1.0707216	-1.816079e-08	-0.009706624	-6.7520887e-09	0.0005543069	0.05684461	-0.008390287	2.6242256	-0.6358957	0	0	79.0	1.8194356	0.00547212	180000	173.16658210754395
6	-0.010535459	1.1747193	2.803522	-1.9912784	5.625	7.8888764	24.0	0.0	1000.0	1493.0	0.0071095238095238095	0.013163169	0.35601723	0.8283815	-0.9826328	0.6528134	0.89708316	7.259886	-1.5765587	1.8626451e-09	-0.009623421	5.5879354e-09	-0.00061228493	0.08535938	-0.014999612	2.2277496	-0.5703074	0	0	79.0	1.8002676	0.0059217503	210000	206.3340516090393
7	0.026838386	1.1012332	2.640842	-1.9853301	6.625	8.774074	27.0	0.0	1000.0	1688.0	0.007033333333333333	-0.0067249746	0.33750093	0.7265521	-0.94622904	0.64799714	0.7031185	7.90978	-0.9743391	3.4924597e-10	-0.009317465	8.381903e-09	0.00077741966	0.06081632	-0.01645214	3.0036604	-0.93437815	0	0	79.0	1.7837847	0.007075784	240000	239.50872945785522
8	-0.051892083	0.83032906	2.2978806	-1.6496385	7.875	14.7063265	70.0	0.0	1000.0	1897.0	0.007025925925925926	-0.0052899495	0.33646113	0.8604399	-0.89647543	0.5429838	1.0790755	10.454583	-1.2417934	-2.7939677e-09	-0.008401922	2.0489097e-08	-0.0003407504	0.047662236	-0.009956288	2.9432235	-0.96664304	0	0	79.0	1.7645411	0.0059177834	270000	272.7242431640625
9	-0.28135508	1.2837614	1.5492809	-3.3810115	9.375	15.614663	55.0	0.0	1000.0	2178.0	0.00726	0.026375875	0.35423294	0.8689355	-1.0280002	0.6503279	1.1845983	12.310745	-2.1723394	-1.8626451e-09	-0.008940463	-7.450581e-09	0.00020905305	0.07502478	-0.01861338	3.9194322	-1.5847768	0	0	79.0	1.7384667	0.0050237468	300000	305.76589846611023
10	0.695184	1.6628305	4.295189	-3.325651	4.5833335	6.855148	19.0	0.0	1000.0	2303.0	0.006978787878787879	-0.0070743784	0.30143008	0.81019515	-1.0146799	0.79550064	1.2836047	13.1973505	-2.3338428	-1.21071935e-08	-0.009692902	-8.381903e-09	9.143003e-05	0.0831821	-0.023718607	2.5790687	-1.0463163	0	0	79.0	1.717005	0.007224339	330000	339.0134205818176
11	0.528485	0.97321093	2.1904318	-2.0238068	9.333333	13.532883	46.0	0.0	1000.0	2633.0	0.007313888888888889	0.07616415	0.33707872	1.0923613	-0.8457911	0.6129653	0.91220915	11.472024	-1.0770352	-1.8626451e-09	-0.0012902098	1.8626451e-09	-0.0016243537	0.06834058	-0.017990232	5.437747	-2.6178813	0	0	8.0	1.6868083	0.008284898	360000	365.3174750804901
12	-0.04872485	1.3883584	3.8862865	-2.3768647	4.4583335	7.04142	23.0	0.0	1000.0	2819.0	0.0072282051282051285	0.039312433	0.31232196	0.8939776	-1.0247468	1.0735241	1.7777736	15.295643	-2.1815352	6.519258e-09	0.0151424045	-1.1175871e-08	0.00010559813	0.064128265	-0.023074444	2.8038263	-1.4002645	0	0	1.0	1.6858674	0.02492423	390000	390.8368229866028
13	0.2875272	1.1449174	2.6875346	-3.0426626	11.208333	16.92626	64.0	0.0	1000.0	3137.0	0.007469047619047619	-0.0027266145	0.34271908	0.9136709	-1.401309	0.7787332	1.2152386	10.960087	-1.8335329	-1.3038516e-08	-2.130447e-05	-2.3283064e-09	-0.00029982385	0.08277483	-0.022780301	6.5120482	-4.1502433	0	0	1.0	1.685807	0.0035704304	420000	416.3109040260315
14	1.1102252	1.6373366	5.8248053	-1.0496094	6.625	8.840307	34.0	0.0	1000.0	3322.0	0.007382222222222222	0.042561293	0.3174771	0.9101095	-1.1408136	0.87568986	1.8158574	22.518824	-1.8681376	-7.450581e-09	-0.00052199326	2.7939677e-09	0.00030338974	0.10491445	-0.027458357	3.134852	-1.7784564	0	0	1.0	1.6860856	0.0009343886	450000	441.6708242893219
15	0.6248739	1.6672153	5.251098	-3.1640086	5.9583335	8.965114	33.0	0.0	1000.0	3476.0	0.007241666666666667	0.09701017	0.33904815	1.1066005	-1.2200238	0.43663567	1.1105258	17.251951	-1.0056204	1.1175871e-08	-0.0009304392	3.8417056e-09	0.00010412565	0.090821326	-0.024005761	2.1951246	-0.98360515	0	0	1.0	1.6868368	0.0006064334	480000	466.98005628585815
16	0.5122504	1.1518371	2.8285582	-1.4190843	13.958333	36.005184	152.0	0.0	1000.0	3862.0	0.007572549019607843	0.06157066	0.32564387	1.0174307	-1.3383876	0.9067193	2.0549943	17.229744	-0.7566286	3.7252903e-09	-0.0008913658	-3.7252903e-08	-0.00068699755	0.092032775	-0.029330846	31.831518	-26.492119	0	0	1.0	1.6877263	0.0019088616	510000	492.42402052879333
17	0.19691126	1.5223303	3.156904	-2.0897532	5.25	8.09964	27.0	0.0	1000.0	4000.0	0.007407407407407408	0.09999213	0.35498917	1.2271672	-1.1960312	1.0201857	2.5563881	43.57032	-2.1486046	2.6077032e-08	0.00042727322	-1.8626451e-09	-0.0006685987	0.08122495	-0.031806413	8.338308	-5.9929504	0	0	1.0	1.6884984	0.0041356385	540000	517.7821729183197
18	0.6945074	0.8888535	2.583047	-1.0642309	8.458333	11.59734	49.0	0.0	1000.0	4327.0	0.007591228070175439	0.038914915	0.30123684	0.9498174	-1.3540951	0.52586496	0.5182956	2.8935378	-0.7276463	3.7252903e-09	0.0036888125	-1.1175871e-08	0.00034004077	0.06539541	-0.021027058	14.272206	-5.3594265	0	0	1.0	1.6892765	0.010134998	570000	543.1050646305084
19	1.0339335	1.6660823	4.7612185	-2.5401163	14.25	21.284286	102.0	0.0	1000.0	4716.0	0.00786	0.055087198	0.3184466	1.0612664	-1.2570935	1.1663573	1.8369704	14.749571	-1.883346	-1.4901161e-08	0.0064920643	3.7252903e-09	-0.00077913457	0.07594318	-0.022891626	12.665592	-7.0490365	0	0	1.0	1.6899198	0.016000345	600000	568.4233109951019
20	1.193253	1.8469867	8.477746	-1.1444329	10.25	14.451788	60.0	0.0	1000.0	5083.0	0.008068253968253968	0.09188372	0.34582123	1.0031415	-1.3493373	1.0519494	1.6818116	29.090153	-4.003357	1.8626451e-08	0.004387847	-1.4901161e-08	0.0009931689	0.07678852	-0.02560753	12.859112	-8.380935	0	0	1.0	1.6905265	0.010639825	630000	593.7490148544312
21	0.8994413	1.1852614	4.2195964	-1.1489601	15.625	21.682966	87.0	0.0	1000.0	5519.0	0.008362121212121211	0.12742196	0.3216796	1.1773318	-1.092168	1.1127836	2.4464152	31.34995	-5.34692	7.450581e-09	-0.0013856674	2.2351742e-08	0.0013637801	0.07135064	-0.023193419	9.65196	-5.525631	0	0	1.0	1.6911035	0.0027725885	660000	619.297082901001
22	0.9157257	1.3439276	4.625214	-1.0506133	4.7916665	9.958159	34.0	0.0	1000.0	5694.0	0.008252173913043477	0.098146014	0.3174774	1.0507494	-1.2026184	1.4497864	2.502788	32.01332	-1.4588974	-5.5879354e-09	-0.0006892106	-7.450581e-09	0.00031425385	0.05907577	-0.019263022	6.6264267	-4.305934	0	0	1.0	1.691822	0.0017565106	690000	644.9499526023865
23	0.8916354	1.7489749	4.715026	-2.4714859	9.041667	16.716955	61.0	0.0	1000.0	5949.0	0.0082625	0.08251072	0.28957057	0.9444984	-1.1098359	0.785171	1.38454	14.348473	-3.610569	9.313226e-10	-0.00088054687	-1.7229468e-08	0.00028859059	0.0751399	-0.022328878	3.95615	-1.8323579	0	0	1.0	1.6926572	0.0012832913	720000	670.2612416744232
24	0.5674849	1.3791277	4.2021904	-2.6676989	6.2916665	8.177608	27.0	0.0	1000.0	6144.0	0.008192	0.1011626	0.34184843	0.9935303	-1.5251083	0.70312357	1.5565779	17.741766	-3.9002411	-2.3283064e-08	-0.0004976335	9.313226e-09	-0.00016617402	0.06101503	-0.020269219	2.697162	-0.9095084	0	0	1.0	1.6934853	0.00097517547	750000	696.9764468669891
25	0.94319344	1.2180502	3.712999	-0.9013725	13.916667	15.42162	43.0	0.0	1000.0	6523.0	0.008362820512820513	0.042175163	0.3156723	0.945414	-1.7316308	0.70335203	1.4099804	16.968544	-1.2978082	-1.4901161e-08	-0.0008736022	-1.1175871e-08	0.00016296923	0.05199526	-0.018138846	6.599261	-2.718921	0	0	1.0	1.694454	0.0005449655	780000	722.9518163204193
