Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.96008974	2.5280225	8.26455	-1.358737	92.791664	70.515945	276.0	0.0	1000.0	2751.0	0.0917	0.6049227	0.5373384	2.065465	-1.2351602	-0.44286725	0.12046096	0.115281455	-0.7775146	0.0	0.0229763	1.4901161e-08	-0.015607527	0.8111155	-0.68489885	153.41133	-98.17504	0.99999994	0.03203696	1.0	1.837877	0.08185062	30000	29.46530032157898
1	0.5611517	2.3884463	6.3970914	-2.2316823	86.833336	56.92734	176.0	0.0	1000.0	5099.0	0.08498333333333333	0.19374262	0.43144155	1.430515	-0.9563724	7.3353457	3.9345462	16.056492	-2.7718763	-1.3038516e-08	0.031069115	-7.450581e-09	-0.03329836	0.13658082	-0.022573415	44.724327	-12.403532	1.0320369	0.03261125	1.0	1.8381249	0.16247275	60000	57.33266258239746
2	0.28360793	3.6938262	12.235882	-4.5166287	53.791668	38.421978	125.0	0.0	1000.0	6879.0	0.07643333333333334	0.16928415	0.38792667	1.5086542	-0.9758914	5.9435787	6.053157	21.149538	-3.798753	1.1175871e-08	-0.010976084	1.8626451e-09	-0.03089856	0.30946857	-0.1147546	22.382565	-5.7762585	1.0646482	0.03254378	22.0	1.8389009	0.015142892	90000	87.4498221874237
3	-0.901941	2.139117	3.8861065	-3.976229	23.791666	29.130426	102.0	0.0	1000.0	7694.0	0.06411666666666667	0.121331654	0.5264513	2.2976506	-1.5992607	3.9294183	4.9761634	22.793112	-1.811977	-5.5879354e-09	-0.010889194	3.7252903e-09	-0.026117649	0.3078937	-0.059625946	16.845438	-5.181071	1.0971919	0.027238607	22.0	1.8404027	0.012391539	120000	117.33118319511414
4	-1.2362884	1.9517194	2.038643	-4.223075	23.958334	24.680422	76.0	0.0	1000.0	8384.0	0.05589333333333334	-0.062891945	0.6227169	1.6395117	-2.524521	2.0586553	3.274144	21.132877	-1.1646378	-8.381903e-09	-0.012101807	1.8626451e-09	-0.025850318	0.29875463	-0.060901664	8.567829	-1.6606208	1.1244305	0.025169015	48.0	1.8418344	0.012465069	150000	150.19133520126343
5	0.3423096	3.4352357	8.021735	-5.944057	24.958334	24.118593	82.0	0.0	1000.0	9075.0	0.050416666666666665	0.04424315	0.6365213	1.8151531	-2.1920688	2.5944114	3.4380634	22.174221	-1.5784965	1.8626451e-08	-0.008029165	1.1175871e-08	-0.020403996	0.28886524	-0.056265026	12.183614	-3.303349	1.1495996	0.020465255	18.0	1.833133	0.012696792	180000	180.4278838634491
6	-0.39196494	2.5159645	4.860428	-4.699427	15.083333	12.479706	43.0	0.0	1000.0	9495.0	0.045214285714285714	0.09129518	0.64281994	1.887149	-2.2340221	1.980642	3.014432	22.178978	-0.89291614	-1.8626451e-09	0.003110201	7.450581e-09	-0.007969419	0.31795302	-0.10112459	7.5406904	-2.5540109	1.1700648	0.014852285	3.0	1.829716	0.020088239	210000	209.19744610786438
7	-1.6572682	2.637944	5.0103354	-5.796373	6.0	10.291582	45.0	0.0	1000.0	9639.0	0.0401625	0.025738046	0.65373224	1.8887783	-2.222001	0.7482163	1.5626779	22.10775	-1.0375495	0.0	-0.00028253917	7.450581e-09	-0.0008564233	0.35666305	-0.09938763	2.3311574	-0.7547645	1.1849171	0.00944829	1.0	1.8287399	0.0031496184	240000	237.8577516078949
8	-1.5598289	2.4429786	2.6918259	-5.947601	4.2916665	7.1675143	22.0	0.0	1000.0	9762.0	0.03615555555555556	-0.017733993	0.69092834	1.5225511	-2.1672015	0.4571053	0.99381715	18.73653	-0.68862295	-9.313226e-09	-0.0010491606	0.0	4.247669e-05	0.3131824	-0.043288957	2.1159015	-0.5840956	1.1943654	0.00476563	1.0	1.8285391	0.0065176105	270000	266.3171396255493
9	0.67273927	2.1189487	5.7244844	-3.698955	15.125	16.699083	60.0	0.0	1000.0	10173.0	0.03391	-0.08069042	0.74138576	1.6653421	-2.245395	0.9238893	2.0508425	20.085428	-1.1670309	-1.4901161e-08	-0.0023517248	-1.1175871e-08	-0.0010229286	0.2847781	-0.07867901	6.3728504	-1.7205	1.199131	0.0027753115	3.0	1.8284329	0.004649857	300000	295.3569664955139
10	0.4134066	2.2867904	4.8898706	-3.1990004	14.708333	15.358166	55.0	0.0	1000.0	10550.0	0.03196969696969697	0.076079905	0.8106843	2.014813	-2.2658362	1.2446097	2.034342	21.495434	-0.47271731	-1.8626451e-09	-0.010111021	-3.7252903e-09	-0.02006172	0.19080804	-0.043279864	6.5187106	-1.0749617	1.2019063	0.002494216	32.0	1.8284674	0.012373069	330000	326.95500469207764
11	0.073862076	2.5718436	6.103708	-3.4476292	11.916667	16.891607	54.0	0.0	1000.0	10913.0	0.03031388888888889	0.06718585	0.7058735	1.9264913	-1.8090959	1.2105693	2.0286174	23.845959	-0.39382273	3.7252903e-09	-0.009654233	1.3969839e-08	-0.020139787	0.2067982	-0.04814159	5.809443	-1.5853388	1.2044005	0.0010461807	32.0	1.8178098	0.012420604	360000	358.3091585636139
