Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.15256807	1.7509558	5.3982205	-3.4451265	14.1	16.083843	61.0	0.0	1000.0	423.0	0.0141	0.5994599	0.56190324	1.9981493	-1.1331493	-0.43130884	0.11705207	0.072100006	-0.813013	-8.138021e-09	0.024192289	-2.8483074e-08	0.0026915628	0.9026953	-0.7709112	10.98876	-3.9209256	0	0	1.0	1.837877	0.024468401	30000	69.28732633590698
1	1.0683651	2.549334	7.51888	-2.309724	17.266666	17.746237	55.0	0.0	1000.0	941.0	0.015683333333333334	0.14226225	0.41779855	1.2661363	-1.0534426	1.1807634	1.0454835	5.180266	-0.8387938	-1.2207031e-08	0.07543836	-1.6276042e-08	-0.00053734944	0.1876388	-0.04156694	9.675977	-1.1871853	0	0	1.0	1.8383024	0.11252956	60000	139.0290219783783
2	0.6221341	1.6965735	4.1866355	-1.9147279	13.6	19.732546	65.0	0.0	1000.0	1349.0	0.014988888888888888	0.10203948	0.45707786	1.5383344	-1.2406746	2.3641899	1.7048519	8.269318	-1.0325569	-1.2207031e-08	0.00011308187	4.0690105e-09	-0.0006397715	0.09335781	-0.022135817	9.496389	-2.0023155	0	0	1.0	1.8390665	0.0045458586	90000	208.26096510887146
3	1.2346865	2.149441	6.298065	-1.8127815	20.066668	29.235748	141.0	0.0	1000.0	1951.0	0.016258333333333333	0.12914728	0.37843978	1.3865478	-0.91067326	1.7652386	1.2716132	7.4936166	-1.4318792	-8.138021e-09	0.0031865046	-2.4414062e-08	0.00014467367	0.11356888	-0.012981385	14.450908	-4.3867636	0	0	1.0	1.8397412	0.0094190305	120000	278.41124153137207
4	0.9275926	2.239841	6.2898026	-2.8608553	15.433333	21.10874	79.0	0.0	1000.0	2414.0	0.016093333333333334	0.115194954	0.43021697	1.5885053	-0.8718159	1.8703146	1.8995051	15.679763	-2.9967403	1.0172526e-08	-0.007900289	1.6276042e-08	0.00042122396	0.11510337	-0.018380016	10.981641	-2.1680279	0	0	79.0	1.8402263	0.0048063598	150000	356.1312415599823
5	1.6128994	2.1834188	8.86201	-1.483053	15.466666	17.779638	69.0	0.0	1000.0	2878.0	0.01598888888888889	0.13166705	0.359412	1.384589	-0.8292076	1.9233705	1.6264362	12.728215	-0.7376637	8.138021e-09	-0.0075450437	-3.0517577e-09	0.0020650218	0.104709916	-0.017158337	7.4156976	-1.2123675	0	0	79.0	1.8360391	0.0052199466	180000	433.45534920692444
6	2.0554953	2.5216424	8.614981	-1.6196204	15.533334	21.228493	73.0	0.0	1000.0	3344.0	0.015923809523809524	0.16107076	0.43081623	1.6152474	-1.1796114	1.5636572	1.2638335	14.00369	-0.5897657	2.0345052e-09	-0.008470199	3.2552084e-08	-0.00046291502	0.11451507	-0.022741921	10.51903	-2.314352	0	0	79.0	1.8118815	0.0057411892	210000	510.86913990974426
7	3.5696297	3.1448927	12.794294	-0.90141857	17.7	16.425894	58.0	0.0	1000.0	3875.0	0.016145833333333335	0.28865904	0.4492589	1.7076156	-0.8297078	1.7517228	1.73892	17.766163	-0.91048926	5.086263e-09	-0.007584147	-1.0172526e-08	0.0012972269	0.23050866	-0.045364216	8.95432	-2.1661873	0	0	79.0	1.784853	0.0053720023	240000	587.683408498764
8	3.6251292	2.7975748	11.696602	-0.4663773	28.7	34.355156	127.0	0.0	1000.0	4736.0	0.017540740740740742	0.32607076	0.48676774	1.8955351	-1.1542296	2.3310587	1.7771748	17.621525	-0.98823065	8.138021e-09	0.0024073424	-6.1035155e-09	0.00072895916	0.1749786	-0.029857114	20.030684	-5.6391315	0	0	3.0	1.761162	0.010136086	270000	657.3770596981049
9	3.7050982	3.49059	15.218304	-1.2893414	20.766666	25.231838	83.0	0.0	1000.0	5359.0	0.017863333333333332	0.34342942	0.4851035	2.1562479	-0.8526836	2.2980878	2.5342023	22.376408	-2.4749534	-2.4414062e-08	0.006277276	-2.0345052e-08	-0.00044366048	0.16668196	-0.023616433	11.28107	-3.5041533	0	0	1.0	1.7606196	0.016375354	300000	726.7754769325256
10	3.7256901	3.7132485	18.946636	-0.7342179	25.7	24.93612	72.0	0.0	1000.0	6130.0	0.018575757575757575	0.4327901	0.5283633	2.1343653	-1.0876703	2.3606164	2.2193992	24.086935	-2.7211008	-2.8483074e-08	-0.0008373067	-8.138021e-09	0.0013124186	0.17446007	-0.031079814	15.39954	-3.960515	0	0	1.0	1.7602131	0.0010937206	330000	795.4366552829742
11	3.8338614	2.8597856	11.589005	-0.7555683	22.133333	16.79828	55.0	0.0	1000.0	6794.0	0.01887222222222222	0.40717337	0.48894668	1.9111012	-0.8927476	2.4262862	2.0602157	21.548735	-2.0017774	-1.373291e-08	-0.0008830073	-2.0345052e-09	-0.00012267863	0.14204274	-0.025713451	10.894555	-3.0290651	0	0	1.0	1.7602012	0.0016318888	360000	864.7280626296997
12	5.1941094	3.4464457	15.263493	-0.8512437	27.333334	21.865244	78.0	0.0	1000.0	7614.0	0.019523076923076924	0.45055902	0.47702608	1.9358689	-0.89141625	2.5453653	1.888336	19.283703	-1.510566	-7.1207684e-09	-0.0004602193	3.2552084e-08	-0.00023715006	0.24582916	-0.043842643	15.5034685	-4.848933	0	0	1.0	1.7603335	0.0015387747	390000	933.6732468605042
13	3.346101	2.8496037	11.862686	-1.1916273	17.433332	15.894828	58.0	0.0	1000.0	8137.0	0.019373809523809522	0.47460854	0.5254034	2.2179713	-0.81911117	2.4379125	1.9422777	19.91238	-1.8276668	-1.0172526e-09	-0.00068164576	-2.0345052e-09	0.0008842143	0.14258236	-0.040934756	10.795344	-2.5478582	0	0	1.0	1.7605784	0.0013066877	420000	1002.3911328315735
14	4.2576575	2.8680065	9.024114	-1.4688976	28.266666	26.679499	112.0	0.0	1000.0	8985.0	0.019966666666666667	0.38856626	0.5115285	1.8486114	-0.7749368	2.3507943	1.9648958	25.136406	-0.61572903	-1.525879e-08	0.00014598288	-2.0345052e-08	-0.0013624878	0.14426246	-0.021092974	14.721384	-4.435789	0	0	1.0	1.7610204	0.002305363	450000	1071.2443854808807
15	4.549855	2.5691752	9.618796	-0.3620909	16.633333	16.84732	66.0	0.0	1000.0	9484.0	0.019758333333333333	0.4532933	0.51624715	1.9677162	-1.2634602	2.558862	2.0096679	17.416628	-4.2520094	4.0690105e-09	0.0010391948	1.6276042e-08	0.0015059123	0.12838519	-0.018544495	9.066111	-2.9788008	0	0	1.0	1.7615039	0.008324666	480000	1140.0792994499207
