Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.72107905	1.4103651	3.1226213	-1.6576781	87.041664	85.52411	276.0	0.0	1000.0	3004.0	0.10013333333333334	0.56480956	0.5195722	2.2146926	-1.6525242	-0.38482246	0.12004528	0.2346227	-0.85246426	-4.656613e-09	0.026073795	-2.9802322e-08	-0.004158686	0.7048683	-0.55265826	217.66867	-130.74387	0	0	1.0	1.837877	0.028964046	30000	42.57615399360657
1	1.0467892	2.126019	8.618736	-1.427557	124.5	56.910015	262.0	32.0	1000.0	6590.0	0.10983333333333334	0.16240647	0.29357225	1.2051864	-0.7101339	9.715015	6.672199	20.81431	-7.0566893	-5.5879354e-09	0.04869234	5.9604645e-08	-0.013735428	0.16798766	-0.026358012	79.44148	-11.016834	0	0	1.0	1.8382134	0.06474779	60000	83.51236295700073
2	0.7947255	1.8703047	6.7367086	-1.8886989	135.41667	90.30131	324.0	0.0	1000.0	10599.0	0.11776666666666667	0.09587613	0.3694694	1.2975259	-0.93288535	13.043669	5.526156	23.934477	-2.0306547	9.313226e-09	0.002791239	-6.7055225e-08	0.0007463312	0.11992455	-0.015345693	108.01913	-16.083866	0	0	1.0	1.8387396	0.008343119	90000	124.64441299438477
3	0.44306684	1.3993664	3.235046	-2.393086	144.70833	83.60596	421.0	18.0	1000.0	14678.0	0.12231666666666667	0.07214508	0.27951732	0.8997279	-0.75819755	12.847114	7.175133	31.67422	-3.0001776	-1.8626451e-09	0.00010895601	-1.4901161e-08	0.0028661275	0.09112452	-0.013012955	99.4666	-10.707745	0	0	1.0	1.8392785	0.0018048618	120000	165.95979404449463
4	1.4044689	1.726794	5.3942127	-1.913083	102.416664	49.626873	208.0	9.0	1000.0	17667.0	0.11778	0.03405874	0.32107475	0.94434345	-0.8669349	13.760148	7.481305	37.90097	-1.2586187	-2.7939677e-09	-0.0082010925	0.0	-0.0011466031	0.11889444	-0.021469874	77.88704	-23.288853	0	0	79.0	1.8396263	0.0053456035	150000	214.50474739074707
5	1.2870526	2.172071	6.6873364	-1.5893177	126.958336	73.88588	349.0	14.0	1000.0	21575.0	0.11986111111111111	0.14146087	0.31541935	1.2766067	-0.6628066	11.606714	6.8504596	37.36727	-3.6241179	-1.8626451e-09	-0.009782378	-4.4703484e-08	-0.0034963712	0.16461946	-0.028758667	100.29175	-15.610897	0	0	79.0	1.8101118	0.0057993387	180000	262.9150106906891
6	2.0408185	2.568208	9.875191	-1.6650255	138.625	76.35324	295.0	6.0	1000.0	25664.0	0.12220952380952381	0.17007428	0.36936003	1.5395846	-0.82189906	13.828656	7.5713515	39.235744	-1.6050602	3.7252903e-09	0.007485586	-1.0430813e-07	0.00015071733	0.16277489	-0.027580919	100.26706	-13.369259	0	0	2.0	1.7843462	0.014154601	210000	304.30735874176025
7	1.9082942	2.7854304	8.698694	-1.540781	113.625	68.683945	230.0	0.0	1000.0	29122.0	0.12134166666666667	0.2256623	0.40297443	1.5443946	-0.7530724	12.698639	6.9103107	39.527622	-3.7046885	-3.7252903e-09	0.0039860825	-6.3329935e-08	0.004570704	0.14701802	-0.03192525	94.11625	-14.248396	0	0	1.0	1.7840958	0.011405347	240000	345.3565664291382
8	1.2840203	2.1192734	7.433482	-1.4321144	144.75	81.2441	329.0	0.0	1000.0	33043.0	0.12238148148148148	0.19728518	0.33741263	1.4603192	-0.83884823	12.652843	6.8218827	40.67134	-1.6113396	1.094304e-08	-0.0005617308	-5.2154064e-08	-0.0031072083	0.12681544	-0.025424164	105.3746	-15.739133	0	0	1.0	1.7839193	0.0014143646	270000	386.39692091941833
9	2.7311604	3.1438127	9.661116	-2.1606421	111.125	66.772194	229.0	0.0	1000.0	36207.0	0.12069	0.19537196	0.36249563	1.2946601	-0.8174023	12.675474	6.6925516	41.529934	-0.28810325	-1.8626451e-09	0.0007487255	2.9802322e-08	-0.0025754971	0.27264953	-0.08184186	71.42377	-16.902634	0	0	1.0	1.7839069	0.007139841	300000	427.5931923389435
