1691368226.1426873,10000,0.12314397096633911
1691368255.4474893,20000,-5261.0439453125
1691368287.2274802,30000,-4546.37158203125
1691368315.312229,40000,-1943.2427978515625
1691368345.9666417,50000,-1157.9259033203125
1691368377.2760336,60000,-864.7357788085938
1691368408.2752855,70000,317.5262145996094
1691368439.538652,80000,17.088363647460938
1691368471.2428024,90000,-157.74917602539062
1691368503.2679586,100000,1798.8157958984375
1691368542.2780287,110000,1419.197509765625
1691368573.9587107,120000,2571.093017578125
1691368605.705707,130000,2604.099609375
1691368649.7837577,140000,2233.58447265625
1691368687.1182442,150000,1840.459716796875
1691368722.191158,160000,2936.167236328125
1691368756.191234,170000,3101.00634765625
1691368788.2147377,180000,3023.9365234375
1691368827.3391447,190000,3186.07373046875
1691368862.5736518,200000,3471.816162109375
1691368899.6357353,210000,2984.51904296875
1691368936.6654446,220000,3305.087646484375
1691368972.2101073,230000,4927.1640625
1691369008.8382506,240000,3223.752197265625
1691369045.744177,250000,3076.233642578125
1691369084.7229893,260000,4199.73583984375
1691369121.75443,270000,4060.504638671875
1691369159.8091648,280000,3715.683349609375
1691369197.2367134,290000,3847.059326171875
1691369237.019127,300000,3953.736083984375
1691369285.7097204,310000,3900.575927734375
1691369332.0517056,320000,4529.09130859375
1691369378.8205764,330000,4988.587890625
1691369424.524162,340000,4280.3046875
1691369473.3113742,350000,3819.75048828125
1691369518.4382508,360000,3604.692138671875
1691369567.8290012,370000,3922.107177734375
1691369608.0398421,380000,3943.093505859375
1691369651.5121942,390000,3537.063232421875
1691369696.2174377,400000,4672.11962890625
1691369741.8603525,410000,4210.9912109375
1691369787.5352285,420000,5148.13818359375
1691369831.9924347,430000,6340.2138671875
1691369876.4879386,440000,3874.333251953125
1691369923.8289943,450000,3968.133544921875
1691369970.9015563,460000,5252.287109375
1691370015.1923149,470000,5683.4638671875
1691370065.37589,480000,3695.263671875
1691370115.4700015,490000,4474.337890625
1691370163.3738766,500000,5067.529296875
1691370216.4685183,510000,4005.443115234375
1691370264.69422,520000,5118.2685546875
1691370313.727819,530000,5247.70166015625
1691370362.3752892,540000,2520.572265625
1691370411.0410008,550000,4912.17822265625
1691370458.47519,560000,5884.38525390625
1691370509.872261,570000,5098.15966796875
1691370560.5816836,580000,4460.9072265625
1691370613.1558383,590000,5327.1806640625
1691370663.4477503,600000,5063.3955078125
1691370714.9934475,610000,4095.68115234375
1691370765.8403816,620000,5415.54931640625
1691370817.4301322,630000,5397.49560546875
1691370865.6146755,640000,4458.55712890625
1691370913.128223,650000,4545.8212890625
1691370964.3551145,660000,5280.54296875
1691371014.2570622,670000,6306.6298828125
1691371068.7170002,680000,4124.02978515625
1691371119.642933,690000,4811.7744140625
1691371172.2367566,700000,5335.64404296875
1691371223.9418263,710000,5149.32421875
1691371277.8897107,720000,6149.58203125
1691371329.3919978,730000,4800.6142578125
1691371384.131681,740000,4587.55419921875
1691371436.0319982,750000,4652.42626953125
1691371485.6544373,760000,5555.40234375
1691371532.050886,770000,5837.89794921875
1691371579.2638452,780000,5329.15087890625
1691371626.1285179,790000,4322.44921875
1691371674.0708156,800000,6176.14013671875
1691371722.8495555,810000,4118.76220703125
1691371768.7848542,820000,5282.89892578125
1691371823.7714446,830000,5447.9560546875
1691371873.9787965,840000,4484.60888671875
1691371923.288794,850000,4749.173828125
1691371975.9499776,860000,6492.55859375
1691372027.1429186,870000,5466.25048828125
1691372077.3085074,880000,4424.1708984375
1691372127.7041779,890000,5033.869140625
1691372176.4220064,900000,5221.87548828125
1691372226.106657,910000,4844.55322265625
1691372276.1629708,920000,6148.6240234375
1691372327.7607434,930000,6263.20751953125
1691372377.4343927,940000,5529.931640625
1691372429.6384742,950000,4659.48974609375
1691372480.9365773,960000,6538.32568359375
1691372534.4605284,970000,6148.078125
1691372587.700018,980000,5778.7236328125
1691372639.5450912,990000,4579.2978515625
1691372691.2112308,1000000,4833.7265625
1691372744.3347018,1010000,4741.51416015625
1691372797.507248,1020000,5731.73046875
1691372851.0893798,1030000,5590.6494140625
1691372904.143126,1040000,4955.4375
1691372955.332344,1050000,4107.86181640625
1691373007.9407303,1060000,6070.32080078125
1691373060.6442606,1070000,5000.79541015625
1691373117.4062407,1080000,4948.42333984375
1691373169.2557359,1090000,4543.947265625
1691373222.5338411,1100000,5416.54931640625
1691373279.0202103,1110000,4155.29443359375
1691373326.3440764,1120000,5779.88427734375
1691373377.5220568,1130000,5670.9990234375
1691373431.5049088,1140000,4878.14013671875
1691373482.8716185,1150000,5201.8837890625
1691373534.3095183,1160000,5670.947265625
1691373586.0399241,1170000,5730.0380859375
1691373638.6439652,1180000,4683.5244140625
1691373692.7163272,1190000,5722.64892578125
1691373745.685051,1200000,5994.3515625
1691373800.5141053,1210000,4563.66552734375
1691373856.7570696,1220000,5750.6484375
1691373907.9636772,1230000,5393.08203125
1691373962.0832098,1240000,4990.33984375
1691374014.1203291,1250000,5211.01416015625
1691374067.7645445,1260000,5329.69775390625
1691374126.7305582,1270000,5238.77197265625
1691374183.7442517,1280000,5031.20166015625
1691374238.9496093,1290000,5053.23193359375
1691374295.003424,1300000,5595.294921875
1691374350.1575606,1310000,3938.727294921875
1691374402.2963426,1320000,6234.505859375
1691374457.3139524,1330000,5207.5869140625
1691374517.3938513,1340000,4294.375
1691374572.191832,1350000,5058.91357421875
1691374632.0317132,1360000,4807.79931640625
1691374688.4130266,1370000,5335.72802734375
1691374741.131961,1380000,5082.95703125
1691374796.880954,1390000,4602.93212890625
1691374852.5863976,1400000,5009.2509765625
1691374912.2693732,1410000,4560.5263671875
1691374973.6641016,1420000,5865.78857421875
1691375032.5457647,1430000,4947.62744140625
1691375089.1121695,1440000,4680.3134765625
1691375146.0957258,1450000,5040.99853515625
1691375202.0468378,1460000,6029.810546875
1691375261.9577627,1470000,5449.49169921875
1691375320.4047332,1480000,4991.9970703125
1691375380.6022668,1490000,4679.8681640625
1691375439.9328773,1500000,6394.42578125
1691375499.5520983,1510000,5910.291015625
1691375559.9304552,1520000,5440.0869140625
1691375618.802145,1530000,4798.8740234375
1691375685.065343,1540000,4634.39404296875
1691375745.9599237,1550000,4697.11328125
1691375802.6083639,1560000,5074.8564453125
1691375864.178685,1570000,5556.77392578125
1691375928.729703,1580000,4472.5078125
1691375988.465206,1590000,5380.2744140625
1691376051.1979988,1600000,5474.78271484375
1691376108.4693785,1610000,4175.99169921875
1691376169.255859,1620000,6192.0888671875
1691376228.45943,1630000,5517.81689453125
1691376290.2263165,1640000,4478.48095703125
1691376350.836742,1650000,5367.49658203125
1691376409.0883367,1660000,5214.52783203125
1691376471.1344535,1670000,4331.13427734375
1691376534.7555993,1680000,4525.61962890625
1691376600.7603166,1690000,4150.18896484375
1691376655.2156346,1700000,5616.74560546875
1691376721.087602,1710000,4986.251953125
1691376784.9585495,1720000,5195.95654296875
1691376846.4635222,1730000,5295.830078125
1691376908.579281,1740000,4527.24560546875
1691376980.0990522,1750000,4590.1015625
1691377043.4291103,1760000,6228.87158203125
1691377106.600705,1770000,5917.4267578125
1691377175.3727133,1780000,4873.57470703125
1691377245.3271353,1790000,4301.9765625
1691377309.9488506,1800000,5125.95361328125
1691377376.9766016,1810000,5134.43408203125
1691377441.3798566,1820000,5614.3154296875
1691377508.1233873,1830000,4911.7060546875
1691377571.445264,1840000,5342.8291015625
1691377635.2831507,1850000,4967.47802734375
1691377700.445048,1860000,5760.11572265625
1691377768.5261497,1870000,5499.802734375
