Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.31205964	2.001265	5.2022066	-2.0263057	16.75	21.766277	90.0	0.0	1000.0	584.0	0.019466666666666667	0.5722518	0.5337136	2.1404614	-1.449424	-0.3854565	0.12355645	0.22983925	-0.9045497	7.450581e-09	0.0013844963	1.8626451e-08	-0.0043893647	0.7711605	-0.5858085	21.487247	-6.2201915	0.99999994	-0.031178176	1.0	1.837877	0.015730958	30000	38.407973289489746
1	0.54464084	2.195583	6.309053	-2.2774427	19.916666	16.393385	56.0	0.0	1000.0	1160.0	0.019333333333333334	0.13720067	0.32987356	1.1711196	-0.91894907	1.6736747	1.2648171	5.67372	-1.2745748	5.5879354e-09	0.025304222	1.1175871e-08	-0.0028447101	0.1682562	-0.034596868	13.433558	-1.1932626	0.96882176	-0.029302835	1.0	1.8376946	0.069657095	60000	76.27688646316528
2	0.49080643	2.121066	5.1313887	-2.936458	19.416666	24.939789	91.0	0.0	1000.0	1822.0	0.020244444444444443	0.06084002	0.31125733	1.140177	-0.9638401	2.0416992	1.335182	6.87103	-1.1181973	-1.3038516e-08	0.007383621	-2.7939677e-08	-0.0046822764	0.14528	-0.0177236	18.144356	-2.3275762	0.9395189	-0.02883315	1.0	1.838398	0.027577147	90000	114.76119422912598
3	0.61792713	2.2129228	6.7479267	-1.5908283	21.75	20.218082	74.0	0.0	1000.0	2501.0	0.020841666666666668	0.016670827	0.31584582	1.1528807	-0.97124904	1.9793761	1.5467402	9.659985	-2.1069288	-7.450581e-09	-0.0023991612	-1.4901161e-08	-0.004526859	0.15756594	-0.028534073	25.37867	-7.605295	0.9106858	-0.02691722	3.0	1.8390815	0.0035237903	120000	153.5810420513153
4	0.012022217	1.7586256	4.9310665	-2.3169024	21.625	18.856503	63.0	0.0	1000.0	3060.0	0.0204	0.06856745	0.3752909	1.4510629	-0.99937004	2.148688	2.5479255	24.386938	-2.5888805	1.4901161e-08	-0.013529756	2.9802322e-08	-0.03386207	0.11841491	-0.016874751	17.546589	-5.239006	0.88376856	-0.021457434	52.0	1.839588	0.012556218	150000	197.35400485992432
5	0.5517959	1.6421922	3.8597414	-2.772937	18.75	16.788513	55.0	0.0	1000.0	3552.0	0.019733333333333332	0.06075978	0.4093973	1.6090192	-1.2132089	2.1887681	1.8605759	13.856243	-3.6487713	0.0	-0.014800191	0.0	-0.035523158	0.15830047	-0.03311492	17.555912	-4.7018776	0.8623111	-0.02339691	27.0	1.8280315	0.0125178825	180000	238.65770816802979
6	0.51627624	2.810497	8.225967	-2.542812	19.5	29.033028	113.0	0.0	1000.0	4172.0	0.019866666666666668	0.04701438	0.3231526	1.1838347	-1.2016734	1.812716	1.4933063	16.69905	-1.975249	3.7252903e-09	-0.010611977	1.4901161e-08	-0.025718365	0.18431026	-0.04213088	21.51717	-8.256031	0.8389142	-0.023533702	28.0	1.8296099	0.011668559	210000	280.1721382141113
7	0.538587	2.091498	6.749285	-2.337733	15.958333	16.138668	46.0	0.0	1000.0	4626.0	0.019275	0.08170988	0.3848106	1.598941	-1.2263594	1.6218024	2.0511403	23.036505	-4.559931	-1.1175871e-08	-0.013595486	-1.4901161e-08	-0.028453749	0.12059146	-0.029369742	13.476149	-3.3806605	0.8153805	-0.019171596	70.0	1.8152757	0.012484235	240000	325.81360030174255
8	0.8661178	2.5812492	8.567186	-2.1885335	30.5	30.795021	118.0	0.0	1000.0	5428.0	0.020103703703703703	0.061694603	0.35707438	1.3799506	-1.1305617	1.7460364	1.4394292	9.322801	-1.5451939	-7.450581e-09	-0.0057557626	-1.6763806e-08	-0.013553973	0.15687579	-0.034475252	29.489677	-8.805751	0.7962089	-0.017122567	8.0	1.8012538	0.007121416	270000	365.5287346839905
9	0.5161738	1.8182597	5.346638	-1.929713	21.333334	24.12928	91.0	0.0	1000.0	6042.0	0.02014	0.14746836	0.4159224	1.6824719	-1.073844	2.674945	2.54287	27.517715	-1.784904	1.094304e-08	0.006072896	2.4214387e-08	0.00072386255	0.13351008	-0.035590354	24.508965	-10.11816	0.77908635	-0.018094003	1.0	1.802305	0.019192196	300000	404.79389691352844
10	0.15178435	2.2968268	6.701934	-3.350953	23.625	23.416183	82.0	0.0	1000.0	6664.0	0.020193939393939393	0.08911006	0.36003172	1.2993789	-1.0079948	1.8616498	1.7489514	32.67518	-3.919469	3.7252903e-09	-0.0002999471	1.4901161e-08	-0.0003886763	0.1619165	-0.044619128	18.642931	-4.7272787	0.76099235	-0.016840637	1.0	1.8026175	0.0026023788	330000	444.21019196510315
11	1.4824715	2.0055516	6.142318	-1.5807697	32.208332	44.982388	204.0	0.0	1000.0	7458.0	0.020716666666666668	0.068332486	0.4208916	1.9801228	-1.1417942	2.2907681	2.1627893	20.862978	-2.2194262	2.4214387e-08	-0.0009724279	4.4703484e-08	-0.0018862495	0.12626651	-0.03854329	40.523945	-18.005856	0.7441517	-0.009295821	1.0	1.8032842	0.0006775657	360000	483.64412236213684
12	0.85413027	1.8645929	4.1428976	-2.2221854	36.041668	30.899673	129.0	0.0	1000.0	8356.0	0.021425641025641026	0.08940701	0.38815352	1.4097301	-1.1849238	2.9807982	3.8228233	39.871155	-5.619186	1.8626451e-09	0.0007127573	-3.7252903e-09	-0.0041684676	0.11481635	-0.026763503	32.144413	-13.340052	0.7348559	-0.0010986328	1.0	1.804018	0.010322401	390000	523.2245607376099
13	0.7512786	2.1384566	4.450471	-2.711937	24.375	16.471725	55.0	0.0	1000.0	9010.0	0.021452380952380952	0.085988574	0.41447166	1.2372884	-1.1672909	2.9824557	2.3334508	23.13132	-1.5463084	-3.7252903e-09	-0.00090914837	-1.1175871e-08	-0.0016748337	0.15290236	-0.04250683	17.898714	-5.9458523	0.73375726	-0.0013107657	1.0	1.8045367	0.002065426	420000	562.6590032577515
14	0.5243829	2.1107464	6.3254414	-2.774282	18.833334	18.528505	75.0	0.0	1000.0	9591.0	0.021313333333333333	0.2050546	0.44330707	1.6352947	-1.2680248	2.0677447	1.9137036	17.956196	-1.8482572	-3.7252903e-09	-0.000818604	-1.4901161e-08	-0.0005381636	0.16090715	-0.06834272	16.50422	-4.3162923	0.7324465	-0.0044383407	1.0	1.8048413	0.0017567617	450000	602.0402300357819
15	1.3458475	2.5078168	7.5801463	-2.2097943	27.041666	19.57992	67.0	0.0	1000.0	10390.0	0.021645833333333333	0.037267257	0.44697756	1.5270773	-1.2010564	2.140348	1.7022055	14.578877	-1.7989202	-3.7252903e-09	-0.0011897725	1.4901161e-08	-0.0022031134	0.14896888	-0.054075286	25.06911	-10.979352	0.72800815	-0.002898693	1.0	1.804995	0.0031642902	480000	641.7686386108398
16	1.1162542	1.9652053	5.87682	-1.6079894	11.833333	17.305265	76.0	0.0	1000.0	10826.0	0.021227450980392158	0.18715297	0.43331406	1.7873391	-1.1368355	2.4528756	2.1276815	21.293875	-2.8595881	-1.3038516e-08	-0.00073546724	-2.9802322e-08	-0.00022566877	0.14106219	-0.052663594	13.218151	-5.624913	0.72510946	-0.008422554	1.0	1.8050429	0.0018591052	510000	681.2769944667816
17	0.48872232	2.1859066	5.9582944	-3.059603	14.125	21.337198	89.0	0.0	1000.0	11340.0	0.021	0.079346694	0.46009493	1.528477	-1.3438848	1.5908713	1.4898632	12.132316	-2.4928608	1.1175871e-08	-0.0008370327	1.8626451e-08	-0.0021287585	0.14731675	-0.05894094	19.475367	-5.6902747	0.7166869	-0.011739254	1.0	1.8049492	0.0018062285	540000	720.9140634536743
18	1.2069482	1.9279228	5.5241766	-2.985781	31.375	33.15596	122.0	0.0	1000.0	12222.0	0.021442105263157894	0.06369394	0.43565652	1.4517404	-1.3610348	1.9222039	1.8882644	16.827013	-2.6574411	-7.450581e-09	-0.00093448465	-1.8626451e-08	-0.0013368423	0.1578457	-0.050408013	30.79073	-12.660843	0.70494765	-0.0076214075	1.0	1.8047602	0.0002642392	570000	760.5105655193329
19	1.1787125	2.34428	6.431658	-1.6461076	29.166666	29.775085	111.0	0.0	1000.0	12952.0	0.021586666666666667	0.12440983	0.46731433	1.6484416	-1.1525886	2.4898329	2.5375056	30.47928	-3.6456797	-3.7252903e-09	-0.0011716275	-7.450581e-09	-0.0017589394	0.14888524	-0.05295436	25.119108	-12.790497	0.69732624	-0.005061567	1.0	1.8045549	0.0016592941	600000	800.1683983802795
20	0.73410434	2.5356505	7.4362583	-2.5190482	34.208332	30.12748	118.0	0.0	1000.0	13968.0	0.02217142857142857	0.09987597	0.5279454	1.9518056	-1.710317	2.7272065	3.273938	28.160337	-5.329856	-1.1175871e-08	-0.013684415	7.450581e-09	-0.03933499	0.16721955	-0.056449555	35.17124	-20.536856	0.6922647	0.002540648	27.0	1.8041232	0.012020921	630000	842.6844296455383
21	1.6035906	2.424206	8.134893	-1.5354183	28.333334	33.13315	127.0	0.0	1000.0	14816.0	0.02244848484848485	0.1472434	0.51727265	2.2699485	-1.5929564	3.2700913	3.5231125	31.944788	-10.425757	3.3527613e-08	-0.0018792406	8.195639e-08	-0.0038803266	0.17224115	-0.05715913	37.227196	-22.082428	0.6948053	0.001196444	2.0	1.8020978	0.002577188	660000	882.6686065196991
22	1.6872402	1.8768827	5.3532786	-1.1823969	15.875	19.175316	65.0	0.0	1000.0	15302.0	0.0221768115942029	0.21115658	0.49665546	2.006779	-1.2579715	2.5818777	2.4837852	36.27841	-3.0470533	1.44355e-08	-0.0012141322	3.3527613e-08	-0.0024056048	0.1828457	-0.05466331	19.84155	-10.481485	0.69600177	-0.00276649	1.0	1.8023679	0.0019252687	690000	922.1306076049805
23	1.4106566	2.525685	7.9068303	-3.40918	38.041668	30.366484	103.0	0.0	1000.0	16438.0	0.022830555555555555	0.18394785	0.4947672	2.0992262	-1.1748632	2.0014732	2.255855	19.83053	-6.055536	-7.450581e-09	-0.011773184	1.4901161e-08	-0.030552162	0.14828125	-0.049721755	41.57395	-20.349998	0.6932353	0.004984021	23.0	1.8024489	0.012147114	720000	963.6481595039368
24	0.71561915	2.5085223	9.988189	-2.124367	22.625	21.324501	68.0	0.0	1000.0	17149.0	0.022865333333333335	0.14530838	0.5401517	2.1165044	-1.4455497	3.558901	3.087951	25.718887	-4.6581426	1.1175871e-08	-0.010640984	2.2351742e-08	-0.029397218	0.19933707	-0.07400407	23.700079	-11.446064	0.6982193	0.0033498406	20.0	1.7985842	0.013025871	750000	1005.6216461658478
25	0.33596924	2.32916	5.2610364	-2.717515	25.916666	31.49857	134.0	0.0	1000.0	17952.0	0.023015384615384615	0.058777433	0.5237043	2.4518824	-1.7280904	2.8702414	2.4327638	19.690687	-4.02055	-3.7252903e-09	-0.011709012	7.450581e-09	-0.029694825	0.13816495	-0.04673801	25.637938	-12.225637	0.70156914	0.003776431	22.0	1.7902849	0.01148954	780000	1047.4855737686157
26	1.9993353	2.4038596	5.6359735	-1.9024032	31.25	32.69461	104.0	0.0	1000.0	18910.0	0.023345679012345678	0.12184319	0.5187691	2.1340322	-1.3291681	2.6125793	2.6647124	21.075274	-2.7012882	-7.450581e-09	-0.001344204	-5.5879354e-09	-0.0037990753	0.1958853	-0.07054806	42.702194	-21.916758	0.7053456	0.0040965676	2.0	1.7732114	0.0029836548	810000	1087.2475717067719
27	1.0734987	2.29623	5.6430364	-2.955591	37.166668	24.518133	113.0	0.0	1000.0	20016.0	0.023828571428571428	0.18027304	0.5345442	1.7882322	-1.6682625	3.6455383	3.408155	36.11934	-4.396858	3.7252903e-09	-0.0021651613	0.0	-0.007619759	0.18704149	-0.07987411	33.28798	-17.942976	0.70944214	0.008001983	1.0	1.7714982	0.0053114016	840000	1127.2873606681824
