Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	1.2813739	2.1158488	6.9338055	-1.3550925	174.08333	114.85242	382.0	0.0	1000.0	5741.0	0.19136666666666666	0.52432084	0.53018695	1.9907062	-1.1355754	-0.37360227	0.12032461	0.111783355	-0.7818786	9.313226e-09	0.0187556	-4.4703484e-08	0.0081303995	0.6811049	-0.5765213	592.85565	-331.62775	0	0	1.0	1.837877	0.017932812	30000	37.158103466033936
1	0.39534736	1.5047148	5.1782975	-1.8524346	193.41667	125.14123	377.0	0.0	1000.0	11738.0	0.19563333333333333	0.13748588	0.35160345	1.3377151	-1.1043254	16.8833	1.4010566	19.102573	8.68415	1.1641532e-08	0.05772294	0.0	0.0016480014	0.090700656	-0.015208207	279.42853	-99.56022	0	0	1.0	1.8376935	0.082452096	60000	72.86321330070496
2	0.61965936	2.4105122	9.776037	-2.1285634	171.70833	85.49146	331.0	15.0	1000.0	17280.0	0.192	0.07855848	0.33307657	1.468643	-0.9415941	18.73303	8.395322	33.04918	-4.4802675	-2.7939677e-09	0.0001470421	-1.0803342e-07	0.00018308172	0.09531986	-0.013496229	149.30484	-20.818058	0	0	1.0	1.8384173	0.002628713	90000	108.83851885795593
3	0.73873615	1.4958013	3.55801	-1.5330743	167.375	84.894455	343.0	0.0	1000.0	22692.0	0.1891	0.07039814	0.4388709	1.5371492	-1.1521156	17.47627	7.073354	35.99373	-1.1485481	1.1175871e-08	-0.0078323465	2.6077032e-08	0.00070699584	0.078109995	-0.016350325	175.38228	-30.27115	0	0	79.0	1.8390505	0.0059323087	120000	152.07931423187256
4	2.3187294	1.7959403	5.7219796	-1.4559791	256.58334	74.89543	415.0	101.0	1000.0	30081.0	0.20054	0.09313187	0.4463664	1.1922697	-1.2596847	21.172163	7.5309877	40.878212	-0.2826065	-5.5879354e-09	0.009805946	2.2351742e-08	0.007941664	0.100987956	-0.032270797	202.0856	-38.28859	0	0	4.0	1.8223779	0.01947275	150000	188.67634057998657
5	1.649532	1.6370947	5.9705105	-0.44611952	183.375	108.23578	357.0	7.0	1000.0	35686.0	0.19825555555555555	0.17809862	0.39008495	1.3533304	-0.85075736	23.316326	8.420787	49.42051	-1.6805643	9.313226e-10	-0.00064343365	-1.4901161e-08	0.0033664182	0.07059429	-0.011086004	189.73904	-35.833523	0	0	1.0	1.8213851	0.00641572	180000	225.14700055122375
6	2.079861	2.3888342	9.176732	-1.0998504	186.0	99.66611	481.0	0.0	1000.0	41392.0	0.1971047619047619	0.17966403	0.35597137	1.5488175	-0.60987514	17.872232	10.498918	51.966167	-11.223093	3.7252903e-09	0.006388517	-2.0861626e-07	0.014692171	0.09848475	-0.01467046	187.586	-28.94232	0	0	1.0	1.8211726	0.01621504	210000	261.4563498497009
7	1.24131	2.055361	5.387191	-2.2193744	251.45833	110.910614	523.0	0.0	1000.0	48622.0	0.20259166666666667	0.17417903	0.39650756	1.8081619	-0.6794529	21.945915	11.632064	56.47454	-3.4507773	3.7252903e-09	-0.00058021024	2.9802322e-08	0.00041545508	0.13344404	-0.030215234	197.35724	-39.842133	0	0	1.0	1.8210948	0.00064114784	240000	297.6415557861328
8	2.578464	1.7515638	6.6811385	-1.8504612	224.375	122.289215	523.0	50.0	1000.0	55248.0	0.20462222222222223	0.2289003	0.4714599	1.722765	-1.170398	24.013554	12.082016	59.481125	-5.273224	1.8626451e-09	-0.0010867981	-2.9802322e-08	0.00429805	0.14757153	-0.019637097	172.40117	-24.495226	0	0	1.0	1.8210328	0.0007502683	270000	334.15229535102844
9	2.5517056	2.5345867	9.854211	-1.4111633	264.91666	107.51276	519.0	54.0	1000.0	62688.0	0.20896	0.24913402	0.4175019	1.5862585	-1.051241	25.408573	12.394854	63.50419	0.55616695	-3.7252903e-09	-0.0022552488	-7.4505806e-08	-3.748387e-05	0.10878073	-0.02527861	155.77444	-16.717693	0	0	6.0	1.8208563	0.0010917527	300000	370.9483678340912
