Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	1.2072625	1.8345107	4.963356	-1.8035861	37.083332	90.29808	449.0	0.0	1000.0	1059.0	0.0353	0.5492139	0.5510131	2.0239978	-1.2550879	-0.3823136	0.11466428	0.1008755	-0.73381054	7.450581e-09	0.009937752	2.9802322e-08	-0.012445315	0.8835215	-0.7069645	142.34076	-60.6565	0.99999994	0.032035768	1.0	1.837877	0.06286052	30000	41.03113675117493
1	0.092298865	2.42931	8.282522	-3.8149083	16.916666	16.170746	48.0	0.0	1000.0	1610.0	0.026833333333333334	0.004036542	0.3355366	0.9961525	-1.0441378	2.3469794	3.7021937	24.092012	-5.9278603	-3.7252903e-09	0.025544725	3.7252903e-09	-0.0072084665	0.19326794	-0.04460343	23.53291	-11.7081175	1.0320357	0.0048532486	1.0	1.8383718	0.08075469	60000	81.09122109413147
2	-0.14824964	1.9471552	5.49159	-3.0799458	22.958334	28.894175	120.0	0.0	1000.0	2210.0	0.024555555555555556	-0.083048336	0.43267286	1.456715	-1.5315725	2.3792968	1.4378183	7.722123	-1.878411	2.2351742e-08	0.0006060195	1.4901161e-08	-0.0044550695	0.13238366	-0.03084381	20.883438	-2.14409	1.036889	0.0008845329	1.0	1.8387263	0.012401544	90000	122.07904577255249
3	0.5046089	1.7306528	4.6686068	-2.577775	21.583334	19.640343	57.0	0.0	1000.0	2953.0	0.024608333333333333	-0.14539593	0.43414542	1.2269377	-1.5007365	2.337656	1.0786515	5.964501	-0.78900695	-1.21071935e-08	-0.011832556	-5.5879354e-09	-0.025976377	0.1292045	-0.019527372	20.572449	-1.9524624	1.0377735	-0.00043594837	46.0	1.8389108	0.012374826	120000	168.03726172447205
4	0.44101715	1.7324402	5.3786554	-2.4679298	19.208334	18.999954	56.0	0.0	1000.0	3508.0	0.023386666666666667	-0.100955345	0.44282395	1.1449076	-1.5335895	2.3190644	1.735837	9.821582	-2.1360786	1.8626451e-09	-0.0112379985	-1.3038516e-08	-0.023193885	0.15281603	-0.025355399	14.167072	-1.7314806	1.0373375	-0.004245758	54.0	1.8300037	0.012120293	150000	214.79574513435364
5	-0.1776365	1.4788345	2.614288	-2.660022	13.291667	17.917587	64.0	0.0	1000.0	3945.0	0.021916666666666668	-0.04561814	0.38808233	1.3108215	-1.5379088	2.0984516	1.6760408	9.436709	-1.6989186	9.313226e-10	-0.0098714605	0.0	-0.023134267	0.19387418	-0.0660122	14.834458	-2.8720968	1.0330918	-0.0121821165	36.0	1.8075879	0.01242361	180000	260.1914689540863
6	0.557918	1.8385923	3.7636607	-2.2809882	21.666666	41.89139	199.0	0.0	1000.0	4570.0	0.021761904761904764	-0.13025777	0.511708	1.3351562	-1.4897925	1.4356828	1.3906609	8.318047	-2.0154927	1.6763806e-08	-0.010060871	2.6077032e-08	-0.023624588	0.16933519	-0.048768137	27.187157	-13.176909	1.0209097	-0.012661457	31.0	1.802555	0.010914523	210000	304.8113000392914
7	0.24159722	2.148024	4.151779	-3.088637	12.125	13.188734	44.0	0.0	1000.0	4894.0	0.020391666666666666	-0.044240072	0.3820496	1.1519786	-1.2679682	1.6489003	1.5861881	20.330013	-3.7042487	5.5879354e-09	-0.011341626	5.5879354e-09	-0.022063686	0.15928349	-0.026849741	9.487442	-1.6181431	1.0082482	-0.015271008	54.0	1.7997756	0.0121975755	240000	351.80990076065063
8	2.6467955	3.2023644	9.127557	-2.4846876	19.666666	14.82865	45.0	0.0	1000.0	5504.0	0.020385185185185187	0.007959611	0.48311335	1.628129	-1.4981699	1.8118484	1.5857071	22.49878	-1.0270507	-1.8626451e-09	0.003949893	7.450581e-09	-0.0006484287	0.2178812	-0.048392996	14.597743	-2.4662971	0.9929772	-0.020631135	2.0	1.77425	0.016141355	270000	393.975793838501
9	1.9193172	2.4180489	6.8989935	-1.5077724	17.125	20.102472	68.0	0.0	1000.0	6060.0	0.0202	0.08788906	0.48465753	1.5874817	-1.3228726	2.299221	1.4982233	10.561545	-0.6365437	-5.5879354e-09	0.001782276	0.0	-0.002175634	0.16502544	-0.028154876	16.014437	-2.1368976	0.97234607	-0.021971822	1.0	1.7735796	0.012316728	300000	436.50053691864014
