Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.602445	1.739483	6.1121483	-1.793002	25.333334	48.075172	229.0	0.0	1000.0	693.0	0.0231	0.60868865	0.5611492	2.04244	-1.1498668	-0.42604023	0.118134715	0.08869068	-0.77741355	-2.2351742e-08	0.0024244296	-5.9604645e-08	-0.0030890917	0.8449707	-0.6950765	35.11019	-13.646771	0.99999994	0.03204459	1.0	1.837877	0.009923855	30000	27.615293979644775
1	0.5685587	2.4234774	6.2584486	-2.163319	9.333333	10.892148	32.0	0.0	1000.0	1035.0	0.01725	0.23361175	0.4098937	1.4484304	-0.9361196	1.3194492	2.3965049	10.244944	-4.5969567	9.313226e-10	0.030786924	0.0	-0.001654047	0.23396112	-0.07369508	8.059435	-2.1025488	1.0320445	-0.023088574	1.0	1.8381659	0.085752204	60000	52.71191883087158
2	1.378718	2.863473	8.974839	-2.1228888	9.291667	14.078587	53.0	0.0	1000.0	1294.0	0.014377777777777778	0.21984167	0.5546988	2.0223234	-1.2244643	1.1494008	1.247419	6.6438828	-2.247762	-1.8626451e-09	0.00027121842	-3.7252903e-09	-0.0002981152	0.19213729	-0.025497219	4.930224	-0.7601664	1.008956	-0.026595473	1.0	1.8386667	0.0048529925	90000	77.91674041748047
3	0.1107259	3.0422242	6.7381735	-3.2236168	7.7916665	11.150408	36.0	0.0	1000.0	1553.0	0.012941666666666667	0.15170105	0.49342084	1.9472302	-1.380532	0.97735935	1.0039603	6.1792426	-1.0676655	7.450581e-09	-0.00044238055	1.1175871e-08	-0.0013404053	0.17931464	-0.022890015	4.784094	-0.7948624	0.9823605	-0.027942479	1.0	1.8393505	0.004485612	120000	103.37047624588013
4	1.1023797	2.780188	9.498184	-2.623469	14.375	17.463802	60.0	0.0	1000.0	1957.0	0.013046666666666666	0.18111008	0.59696585	2.0346668	-1.454968	0.91022974	1.168426	10.256238	-1.2176168	-9.313226e-09	-0.008822796	-7.450581e-09	-0.016642392	0.19404528	-0.038226664	9.188171	-2.225807	0.954418	-0.023091733	79.0	1.8399587	0.010147064	150000	135.88031029701233
5	1.0644541	2.691105	6.301113	-2.9563317	6.5833335	10.173153	33.0	0.0	1000.0	2151.0	0.01195	0.116551355	0.5368711	1.5173742	-1.4593368	1.271002	1.3147336	14.655453	-0.732926	1.8626451e-09	-0.0070767934	-3.7252903e-09	-0.00978698	0.21888502	-0.036405567	4.2431417	-1.2549827	0.93132627	-0.025322437	79.0	1.8442216	0.00773637	180000	168.25530171394348
6	2.1927996	2.190198	6.619871	-3.158097	14.666667	13.415372	43.0	0.0	1000.0	2551.0	0.012147619047619048	0.17411582	0.6149097	2.4057553	-1.5550214	0.9103232	0.8979315	10.752089	-1.0349106	-7.450581e-09	-0.008211101	-9.313226e-09	-0.011391779	0.19803551	-0.045055367	6.9097805	-1.5281515	0.90600383	-0.023850322	79.0	1.8458836	0.008632395	210000	200.64599204063416
7	3.2530754	3.3214347	13.428797	-1.0499347	15.875	13.280037	44.0	0.0	1000.0	3027.0	0.0126125	0.24333541	0.57207775	1.897513	-1.4649231	1.3531224	1.4012889	14.6401	-1.5069668	2.3283064e-09	-0.0073105046	5.5879354e-09	-0.014196215	0.22553977	-0.04504995	8.531071	-1.3589596	0.8821535	-0.021793246	50.0	1.8330909	0.013173372	240000	230.62226223945618
8	2.672387	2.5483282	8.826996	-1.3522371	12.75	12.699245	45.0	0.0	1000.0	3412.0	0.012637037037037037	0.2586308	0.585794	2.1695704	-1.0541767	1.5815346	1.6014758	18.196314	-0.61467594	-2.2351742e-08	0.017146505	-3.7252903e-08	-0.00080834073	0.16292068	-0.019997692	7.0567727	-1.2677507	0.86036026	-0.025861144	3.0	1.790831	0.046646617	270000	256.62998390197754
9	3.8825748	4.522761	16.688383	-1.8478115	21.083334	35.35524	135.0	0.0	1000.0	3989.0	0.013296666666666667	0.29797632	0.5804971	1.9848478	-1.1350862	1.9944917	1.8384024	15.984961	-0.2817604	1.8626451e-08	0.003536473	7.450581e-09	-0.003849971	0.22331722	-0.055025876	14.824405	-5.596498	0.8344991	-0.024057508	1.0	1.7895437	0.019481823	300000	283.0431990623474
10	2.4100573	2.967956	9.731792	-1.3354247	13.0	12.069245	45.0	0.0	1000.0	4382.0	0.01327878787878788	0.33572623	0.57039297	2.409987	-0.88704777	1.550883	1.8159755	23.957966	-2.4540346	8.381903e-09	0.009380322	0.0	-0.0036822793	0.1668916	-0.03745075	6.0418487	-1.457257	0.8104416	-0.023908734	1.0	1.7891027	0.03194195	330000	308.8962483406067
11	3.0501335	3.8822093	11.757067	-2.5575628	17.166666	15.320646	44.0	0.0	1000.0	4904.0	0.013622222222222223	0.39380234	0.55711305	2.0994742	-1.2712728	1.4056811	1.5526202	19.18633	-1.7408949	3.7252903e-09	0.0015341085	7.450581e-09	-0.00072402146	0.26230487	-0.068846	8.620081	-1.3425565	0.7865329	-0.023009479	1.0	1.7886926	0.0072299344	360000	334.7807967662811
12	2.7618802	2.6565747	8.6464815	-2.383048	17.541666	16.235197	50.0	0.0	1000.0	5414.0	0.013882051282051283	0.44225436	0.5773239	1.9635814	-1.1920086	1.9912002	1.7072448	22.67059	-0.41325787	3.0267984e-09	-0.0012133024	8.381903e-09	-0.0022518886	0.21442828	-0.06454387	8.634541	-2.2186909	0.7635234	-0.022171736	1.0	1.7883215	0.0049529173	390000	361.60507702827454
13	3.8756263	3.4758542	10.48876	-2.6432538	16.666666	12.411913	52.0	0.0	1000.0	5861.0	0.013954761904761906	0.33139616	0.5610442	1.712871	-1.4170681	1.5953443	1.6609814	19.177242	-0.60558033	1.8626451e-09	-0.00018987479	4.656613e-09	-0.002766476	0.20349242	-0.0382686	7.27744	-1.1654322	0.74135166	-0.02160263	1.0	1.7881517	0.004915246	420000	388.36692690849304
14	4.1766753	3.0164568	10.072664	-2.2328765	17.5	11.814539	42.0	0.0	1000.0	6324.0	0.014053333333333333	0.4007506	0.59348875	1.9480585	-1.3548394	1.7161734	1.8471949	23.092903	-0.0806347	6.9849193e-09	-0.0006667158	3.7252903e-09	-0.00022713863	0.2092358	-0.04761923	8.016602	-1.8223705	0.71974903	-0.02093786	1.0	1.7879639	0.0036251177	450000	415.0115203857422
15	4.7999496	4.845309	17.034775	-1.9585928	19.125	18.568146	63.0	0.0	1000.0	6887.0	0.014347916666666667	0.4432563	0.6170285	1.6796772	-1.55718	1.7150185	1.9159302	26.678072	-0.28056118	-3.7252903e-09	-1.7698505e-05	-1.4901161e-08	0.000906365	0.26652622	-0.060965966	8.665451	-2.0724149	0.6988112	-0.019997776	1.0	1.7878692	0.006828796	480000	441.9115905761719
