Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	-0.20246816	0.6952319	0.94432014	-1.630864	73.0	65.60233	203.0	0.0	1000.0	2169.0	0.0723	0.7611189	0.5401908	2.0892546	-1.0463864	-0.32011127	0.11883854	0.23552173	-0.8916313	-1.4901161e-08	0.01256506	-2.9802322e-08	-0.014861396	0.9657225	-0.89360225	128.70076	-71.468956	0.99999994	0.032036364	1.0	1.837877	0.053336434	30000	26.671501874923706
1	0.0986194	0.70606816	1.4116877	-1.07979	86.916664	65.103714	208.0	0.0	1000.0	4322.0	0.07203333333333334	0.03732901	0.32342607	0.81788033	-0.7993885	6.259163	3.59075	16.403645	-2.4933665	-2.6077032e-08	0.0042715184	-5.2154064e-08	-0.004011333	0.042795278	-0.011378871	72.31619	-31.150036	1.0320363	0.03265989	1.0	1.8383741	0.01628397	60000	51.88418412208557
2	-0.12709539	0.6278688	0.93628347	-1.752064	48.333332	62.39436	193.0	0.0	1000.0	5821.0	0.06467777777777778	0.025328048	0.3159121	0.6057339	-0.7975541	4.788538	6.7833614	25.9909	-7.135607	-2.2351742e-08	0.0015707314	-1.4901161e-08	-0.002226621	0.037363544	-0.0067949835	30.3973	-7.636204	1.0646962	0.030656219	1.0	1.8387388	0.009409243	90000	77.21103119850159
3	0.032031342	0.7230521	1.2348073	-1.4118406	73.833336	53.563564	173.0	0.0	1000.0	7975.0	0.06645833333333333	-0.007329943	0.289533	0.57637924	-0.7908011	9.0865	7.622329	30.791498	-1.7282379	2.2351742e-08	-0.0021705609	5.9604645e-08	-0.0064825946	0.029374257	-0.009268235	51.45165	-12.653616	1.0953524	0.032006025	2.0	1.8388611	0.0053030355	120000	101.82128286361694
4	-0.021623483	0.9760019	3.1711526	-1.619046	64.791664	49.989983	162.0	0.0	1000.0	9825.0	0.0655	0.014654868	0.33208227	0.58488417	-0.915535	7.262973	5.5214977	31.914051	-3.0092418	1.4901161e-08	-0.007983207	7.450581e-09	-0.015918188	0.042748183	-0.006341641	38.31637	-6.8907194	1.1273584	0.032746077	6.0	1.8386672	0.0072690183	150000	127.44777297973633
5	-0.28104421	1.1444532	3.0697277	-2.5400844	51.125	57.141136	190.0	0.0	1000.0	11273.0	0.06262777777777778	0.012230205	0.324709	0.57719	-0.9204064	5.010637	5.6349354	31.593325	-2.3760319	2.9802322e-08	-0.0031690123	2.2351742e-08	-0.0070382413	0.055423982	-0.0057296525	28.129646	-6.5162177	1.1601045	0.031999588	2.0	1.838095	0.0047331676	180000	152.57288002967834
6	-0.21166547	1.1284584	1.5601846	-2.3381763	38.083332	40.630363	150.0	0.0	1000.0	12350.0	0.05880952380952381	-0.016135065	0.33294648	0.63651824	-0.88512254	4.965311	5.9139915	35.031918	-3.049229	-3.7252903e-09	-0.0037457645	1.8626451e-08	-0.009150052	0.06277632	-0.0114743	23.814835	-7.0184298	1.1921041	0.030329227	3.0	1.8381249	0.008390232	210000	177.8574411869049
7	-0.5338263	0.9136034	1.0820819	-2.3758514	38.208332	41.572205	119.0	0.0	1000.0	13565.0	0.05652083333333333	0.037648708	0.32014504	0.68727875	-0.8731855	3.7753775	5.1422906	33.990395	-1.4173253	-1.1175871e-08	-0.013663058	-1.8626451e-08	-0.028348807	0.08093925	-0.024750106	22.438381	-5.576242	1.2224333	0.030107379	22.0	1.8380594	0.012104087	240000	205.10623455047607
8	-0.5704803	1.2471766	1.1041193	-3.167369	28.166666	35.037678	128.0	0.0	1000.0	14477.0	0.05361851851851852	-0.04267369	0.35694283	0.59223	-1.0855792	3.9464483	5.166051	31.619755	-1.4123523	0.0	-0.012016889	-1.4901161e-08	-0.026446577	0.06210049	-0.016107494	21.592089	-6.576952	1.2525407	0.028361678	23.0	1.8411586	0.013695393	270000	232.2067039012909
9	-0.8812589	1.2816801	0.92348677	-3.949604	16.875	23.42597	82.0	0.0	1000.0	15021.0	0.05007	0.040450703	0.37441215	0.75280493	-1.0846163	2.2679229	3.3271365	26.640703	-2.4403067	-2.3283064e-08	-0.008751654	-3.7252903e-08	-0.017407384	0.12061024	-0.04346007	15.780699	-4.1192336	1.2809024	0.023795009	15.0	1.8309495	0.010327261	300000	258.6863000392914
