Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.15256807	1.7509558	5.3982205	-3.4451265	14.1	16.083843	61.0	0.0	1000.0	423.0	0.0141	0.5994599	0.56190324	1.9981493	-1.1331493	-0.43130884	0.11705207	0.072100006	-0.813013	-2.0090738e-08	0.026633123	-2.8483074e-08	-0.0015560425	25.558409	-23.402618	10.98876	-3.9209256	0.99999994	-0.031173587	1.0	1.837877	0.09990629	30000	69.6665313243866
1	0.24221306	2.4676812	4.4552274	-4.4522657	16.866667	17.032778	52.0	0.0	1000.0	929.0	0.015483333333333333	-3.6436813	1.0358943	-1.542178	-7.1359687	0.70760286	1.0731587	4.7497377	-1.0853361	-5.878021e-09	0.009892757	-2.0345052e-08	-0.0005986124	1.4207927	-0.5820126	9.249145	-1.891602	0.96882635	-0.02996248	1.0	1.8381767	0.027031558	60000	139.58401799201965
2	0.9623659	2.8123183	11.186771	-2.1112323	16.866667	17.704487	56.0	0.0	1000.0	1435.0	0.015944444444444445	-3.2067256	0.845601	-1.0792927	-6.064959	2.1899912	1.7887726	9.517454	-1.1394658	1.3716873e-08	0.0075096865	1.4241537e-08	-0.013293838	0.9666344	-0.09034848	7.2387033	-0.804574	0.9388639	-0.029340208	1.0	1.8379292	0.052358333	90000	210.63669753074646
3	1.418433	3.1138809	9.900752	-4.3278995	14.333333	13.777598	55.0	0.0	1000.0	1865.0	0.015541666666666667	-3.2308345	0.8799395	-1.0901537	-6.206334	1.3930426	1.6448181	11.232517	-1.8612076	1.7245096e-08	-0.0023004753	1.8310548e-08	-0.0030794842	1.5057406	-0.6486949	6.0986137	-1.0282154	0.90952367	-0.02904594	2.0	1.8373423	0.0069282553	120000	280.43182492256165
4	-0.14037785	2.3896878	6.2987485	-4.857907	11.0	12.309888	50.0	0.0	1000.0	2195.0	0.014633333333333333	-2.3688478	0.9047307	-0.48494917	-5.808709	0.9259413	1.43282	11.100234	-1.4291897	-1.1513059e-08	-0.008535968	-6.1035155e-09	-0.009789644	0.740413	-0.10796124	4.0651994	-0.9033401	0.8804777	-0.027756333	79.0	1.8364339	0.008322855	150000	358.38322830200195
5	-0.5204423	3.01621	6.4237266	-5.1809964	7.5	12.282101	44.0	0.0	1000.0	2420.0	0.013444444444444445	-1.9374125	0.86098605	-0.25529137	-6.1072497	0.7591675	1.2974881	10.1599	-2.2996228	8.138021e-09	-0.00012828498	8.138021e-09	0.0007042114	0.60772645	-0.1728831	3.760746	-0.71273303	0.8527214	-0.028381884	2.0	1.8145134	0.002669215	180000	428.6776907444
6	-1.4379108	2.898	4.9523153	-6.9117646	4.1666665	5.4472213	17.0	0.0	1000.0	2545.0	0.01211904761904762	-1.6656935	0.82308406	-0.27354017	-5.132555	0.6820692	1.3441066	13.544655	-1.8972877	6.691206e-09	-0.0010879424	0.0	-0.0013344727	0.6313001	-0.08479452	1.7772743	-0.71672094	0.8243395	-0.02790469	1.0	1.8133962	0.004149039	210000	501.6848921775818
7	-0.4061239	2.5691357	4.5145507	-5.6178308	5.866667	8.143436	26.0	0.0	1000.0	2721.0	0.0113375	-1.6782355	0.7885792	0.015256586	-4.915121	0.33005306	0.7561012	10.360256	-1.9456873	3.5077954e-09	-0.0010441311	1.5258789e-09	-0.00086891634	0.7696379	-0.17534488	2.43628	-0.85179615	0.7964348	-0.027526319	1.0	1.8125012	0.004273453	240000	573.598778963089
8	-1.0738041	2.5688887	6.2195897	-4.4379425	4.8	9.148406	40.0	0.0	1000.0	2865.0	0.010611111111111111	-1.3305308	0.85673815	-0.09599625	-5.309034	0.41455397	1.0603768	13.84026	-1.3015764	1.1412073e-08	-0.0010015235	5.086263e-09	-0.0010054423	0.5848596	-0.11625081	2.1043088	-0.8242953	0.7689085	-0.027118802	1.0	1.8116637	0.0052959025	270000	645.3284635543823
