Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.88841385	2.6400998	7.8725104	-3.2921817	0.0	0.0	0.0	0.0	1000.0	0.0	0.0	0.601065	0.5263359	2.0392542	-1.1067276	-0.44042638	0.11900263	0.10556289	-0.84516	-3.259629e-09	0.0229255	1.7462298e-09	0.000580807	0.82341313	-0.6339806	0.17643023	-0.16492316	0	0	1.0	1.837877	0.041997284	30000	26.402060985565186
1	1.7396091	3.5781224	10.985295	-1.9100136	0.375	1.2520816	5.0	0.0	1000.0	18.0	0.0003	0.2252514	0.41892338	1.4576441	-0.91576165	-0.07499768	0.034456216	0.080367096	-0.28436485	0.0	0.07794665	1.3969839e-09	0.0010482189	0.19764468	-0.026336554	0.2104766	-0.032552913	0	0	1.0	1.8389559	0.1245237	60000	51.523770570755005
2	0.24339984	1.3853134	3.5195694	-1.9773526	0.0	0.0	0.0	0.0	1000.0	18.0	0.0002	0.14607628	0.5110372	1.7097775	-1.2609239	0.051744174	0.101124056	0.53160375	-0.25456312	-6.519258e-09	-0.0006226591	-2.3283064e-10	-2.147042e-05	0.12852745	-0.040281605	0.012391614	-0.011158438	0	0	1.0	1.8396165	0.0031903163	90000	76.72279167175293
3	-0.3227047	1.3731062	3.2893224	-2.2012677	0.5833333	2.7975683	14.0	0.0	1000.0	32.0	0.0002666666666666667	0.05986372	0.3205308	1.287154	-0.9197338	0.008068814	0.031972427	0.22701304	-0.16393752	5.122274e-09	-0.0074006305	-1.8626451e-09	-0.00012286182	0.10048129	-0.019217674	0.30863196	-0.039705828	0	0	79.0	1.8400822	0.0050178943	120000	109.15058302879333
4	1.6441857	2.3568265	6.310811	-1.8615696	0.5416667	2.0611317	10.0	0.0	1000.0	51.0	0.00034	0.10923599	0.49379736	1.6337473	-1.1906196	0.060922418	0.17776236	1.4654294	-0.3984037	9.313226e-09	0.001316899	-8.1490725e-10	0.00036046616	0.14880529	-0.028523054	0.23859356	-0.027917683	0	0	6.0	1.8218305	0.006849372	150000	135.2232677936554
5	1.7537724	1.9690737	5.3952804	-2.112942	0.25	1.1989579	6.0	0.0	1000.0	57.0	0.00031666666666666665	0.19166958	0.4376696	1.7197415	-0.8269511	0.06461379	0.11524193	1.138195	-0.42503616	7.450581e-09	-0.000699332	-1.1641532e-09	-7.441614e-05	0.12894031	-0.012203169	0.069981895	-0.014825723	0	0	1.0	1.8207265	0.004691256	180000	161.02897810935974
6	2.642079	2.389127	6.7730846	-1.4123145	0.0	0.0	0.0	0.0	1000.0	65.0	0.0003095238095238095	0.23446654	0.44750953	1.7432114	-0.9555132	0.033778965	0.07259364	0.8956223	-0.40276387	-1.3969839e-08	-0.00056695985	-1.8626451e-09	-4.131376e-06	0.14859578	-0.016169481	0.10686288	-0.01250436	0	0	1.0	1.8205307	0.000977689	210000	186.71090483665466
7	2.0540428	2.1019645	6.502224	-0.7744528	0.0	0.0	0.0	0.0	1000.0	65.0	0.0002708333333333333	0.22004196	0.44279173	1.9230151	-0.91698164	0.035995845	0.07499647	0.55563146	-0.4455091	-8.381903e-09	-0.008445983	-1.1641532e-10	3.9423103e-05	0.13745812	-0.02167354	0.006441959	-0.0052085	0	0	79.0	1.8205769	0.005093798	240000	219.38476657867432
8	2.328438	2.4577796	7.984835	-2.304504	0.0	0.0	0.0	0.0	1000.0	65.0	0.00024074074074074075	0.2146435	0.44794917	1.6068109	-0.9115305	0.0047483738	0.03186676	0.2909759	-0.21763906	0.0	-0.00071217	8.731149e-11	4.4169537e-06	0.1463993	-0.018741509	0.001051384	-0.00054644956	0	0	5.0	1.814764	0.005060205	270000	245.46401262283325
9	3.9191673	3.6952004	14.461271	-0.7921008	0.0	0.0	0.0	0.0	1000.0	71.0	0.00023666666666666665	0.30596185	0.49163884	1.8875761	-1.2670455	0.0034612066	0.025946777	0.30407807	-0.1882362	7.450581e-09	-0.00035235775	0.0	6.329338e-05	0.19452253	-0.038353823	0.0583122	-0.0048108296	0	0	1.0	1.8148528	0.001951685	300000	271.14767956733704
