Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.83984447	2.2680743	6.999166	-1.7531141	21.583334	24.608461	69.0	0.0	1000.0	713.0	0.023766666666666665	0.6143237	0.55761963	2.049128	-1.151616	-0.4287915	0.115805626	0.08658448	-0.83613455	9.313226e-10	0.016248941	5.9604645e-08	3.6008656e-05	0.8144746	-0.6822553	28.774706	-14.960502	0	0	1.0	1.837877	0.020031882	30000	30.25173044204712
1	0.7801233	2.3233953	6.4925017	-2.8754513	11.958333	17.244514	68.0	0.0	1000.0	1129.0	0.018816666666666666	0.22230995	0.41043904	1.5342067	-0.982975	1.6284838	2.409346	12.874672	-3.3915372	-9.313226e-10	0.0677028	6.519258e-09	0.009409359	0.16068625	-0.03880003	9.7352705	-2.7799072	0	0	1.0	1.8383145	0.09054706	60000	58.40679478645325
2	0.34010068	2.0370088	5.4862313	-2.4453423	5.9166665	10.012146	30.0	0.0	1000.0	1314.0	0.0146	0.10427137	0.49794775	1.5936733	-1.2509451	1.6147523	1.7013724	13.839489	-3.256645	-5.5879354e-09	0.00032776536	-9.313226e-09	-0.0011630914	0.1194289	-0.022843607	3.878088	-1.558633	0	0	1.0	1.8391154	0.00290987	90000	86.58157420158386
3	-0.11664036	2.159734	9.181378	-2.2645223	6.7916665	18.57413	81.0	0.0	1000.0	1565.0	0.013041666666666667	0.03484502	0.3659272	1.326503	-0.9865427	0.96885455	1.3944745	10.9760065	-1.9829861	3.7252903e-09	-0.00047149468	-1.1175871e-08	-0.000546393	0.076717615	-0.012922335	8.125716	-2.2476785	0	0	1.0	1.8397465	0.0075823907	120000	115.2171196937561
4	0.8597958	1.6070936	3.8923016	-1.4243672	15.666667	24.198256	69.0	0.0	1000.0	2042.0	0.013613333333333333	0.07094806	0.4921501	1.5103377	-1.1838527	1.0113235	1.5733851	13.170907	-2.7287242	-4.656613e-10	-0.0069494997	-7.450581e-09	-0.00074519403	0.105846815	-0.016251503	10.364758	-4.552143	0	0	79.0	1.8402567	0.004283049	150000	150.6163387298584
5	2.6158297	2.9416213	9.506863	-0.9806073	16.083334	18.80141	64.0	0.0	1000.0	2515.0	0.013972222222222223	0.1784608	0.48965588	1.5723962	-0.9416096	1.8457415	2.2357423	18.49958	-2.5804677	1.8626451e-09	-0.007659986	-5.5879354e-09	-0.0011671409	0.1549519	-0.019115623	8.974615	-2.6849906	0	0	79.0	1.8170614	0.0051824017	180000	187.57849740982056
6	2.204668	3.5802453	14.629698	-1.5485097	22.291666	29.531734	104.0	0.0	1000.0	3232.0	0.01539047619047619	0.20117632	0.46621776	1.5674316	-0.9422646	1.8327	2.5659451	23.742413	-1.231073	-1.3969839e-09	-0.007429558	0.0	-0.00038171	0.13582951	-0.016357984	23.021936	-11.934535	0	0	79.0	1.7973838	0.0055255536	210000	223.87910556793213
7	1.456159	1.7595309	6.4089165	-1.0059319	13.833333	16.986923	53.0	0.0	1000.0	3611.0	0.015045833333333333	0.22298929	0.47002664	1.7067734	-0.9378192	1.8685867	2.665838	29.414215	-2.4758718	-1.1175871e-08	-0.0076981904	-3.5390258e-08	0.0013185622	0.11421108	-0.03329078	8.64606	-4.044033	0	0	79.0	1.7746439	0.005073971	240000	259.90932607650757
8	3.1133347	3.3525991	14.089234	-1.3118452	14.833333	24.00463	88.0	0.0	1000.0	4088.0	0.015140740740740741	0.22035314	0.4268217	1.5011334	-0.84753364	1.381121	1.5275762	21.608248	-2.8042464	-7.450581e-09	-0.009048719	7.450581e-09	0.0012873099	0.17469662	-0.055057034	10.541447	-3.7736137	0	0	79.0	1.7494788	0.005868378	270000	296.00870656967163
9	3.9533253	3.3173654	14.240477	-1.0500264	15.666667	15.611604	60.0	0.0	1000.0	4546.0	0.015153333333333333	0.38125625	0.5609276	2.0536158	-0.816866	2.00963	2.5440652	26.02614	-2.8935432	-3.7252903e-09	0.008350663	-1.8626451e-09	-0.00028346572	0.16719556	-0.020615544	10.127474	-4.0168223	0	0	3.0	1.7410816	0.018307677	300000	325.14618945121765
