Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.79516083	1.9921263	5.3626113	-1.9242662	21.416666	31.943853	100.0	0.0	1000.0	753.0	0.0251	0.57626224	0.5288984	2.1561036	-1.2940267	-0.39113903	0.1238927	0.17802715	-0.96579576	-3.7252903e-09	0.00531333	7.450581e-09	-0.00921651	0.771767	-0.5758508	45.4974	-14.778347	0.99999994	-0.03117764	1.0	1.837877	0.022409145	30000	39.100663900375366
1	0.6337703	1.920291	4.678549	-2.7977917	20.291666	20.519258	69.0	0.0	1000.0	1343.0	0.022383333333333335	0.16230503	0.31180707	1.2766707	-0.9781676	1.8650031	2.2962818	12.335519	-2.8134463	7.450581e-09	0.03249233	1.4901161e-08	-0.010184824	0.17679751	-0.050105978	19.438929	-3.5912383	0.9688223	-0.03042847	1.0	1.8378048	0.09716071	60000	77.20822501182556
2	0.55163264	1.4967381	3.5552928	-2.1970468	19.916666	21.769468	75.0	0.0	1000.0	1911.0	0.021233333333333333	0.03397534	0.33958653	1.0117613	-0.9086509	2.3978453	1.5299369	10.2521105	-1.4377577	-3.7252903e-09	-0.0005949121	3.7252903e-09	-0.0011847573	0.15770312	-0.027395152	18.434048	-2.8908615	0.93839383	-0.029973507	1.0	1.8377469	0.0037720206	90000	115.86741971969604
3	0.68953085	2.5009186	8.224371	-2.576211	13.208333	23.551325	113.0	0.0	1000.0	2278.0	0.018983333333333335	0.044326246	0.3152138	1.0831848	-1.0642284	1.7092682	1.2295665	7.6379786	-1.774975	1.4901161e-08	-0.012480845	1.4901161e-08	-0.02734301	0.15346064	-0.023193978	11.985313	-3.9710193	0.9084203	-0.022858918	73.0	1.8375876	0.012806855	120000	161.31265330314636
4	0.38461646	1.6103607	6.132427	-1.8403413	19.375	25.514395	120.0	0.0	1000.0	2864.0	0.019093333333333334	0.045498393	0.36445612	1.2690908	-1.231417	1.274012	1.4857811	13.90922	-2.9876065	-5.5879354e-09	0.0011685153	0.0	0.0009967666	0.14695504	-0.020901248	22.229132	-6.0202136	0.8855614	-0.026952088	2.0	1.8231138	0.0073737013	150000	200.43332290649414
5	1.0090126	2.3542144	6.3177533	-1.998711	16.291666	18.6893	72.0	0.0	1000.0	3395.0	0.01886111111111111	0.11209263	0.3731896	1.7604176	-1.0206064	1.9286419	1.854441	20.864922	-2.5460944	4.1909516e-09	-0.00052013085	1.1175871e-08	-0.0026682531	0.16842885	-0.031007148	15.049836	-3.0563228	0.8586093	-0.02720952	1.0	1.8219228	0.0053645647	180000	239.63158535957336
6	0.76495475	2.1039023	7.3207912	-1.8495833	21.333334	23.630253	105.0	0.0	1000.0	4058.0	0.019323809523809524	0.041381624	0.35198152	1.3919998	-1.3612388	1.8807094	1.1997514	13.339579	-1.7860918	1.3038516e-08	-0.0011977167	2.2351742e-08	-0.00261463	0.12708136	-0.024585448	20.642494	-4.223298	0.8313998	-0.025667667	1.0	1.8212955	0.00513429	210000	278.69222593307495
7	0.28404352	1.7798995	5.0476904	-1.9806298	15.583333	17.717497	57.0	0.0	1000.0	4634.0	0.019308333333333334	0.07883886	0.3290239	1.362437	-1.1160748	1.9241713	1.6216851	20.090878	-3.86641	-1.3038516e-08	-0.000900729	-3.7252903e-08	-0.0013964733	0.116362244	-0.029916413	15.375205	-3.2691221	0.80573213	-0.025904596	1.0	1.8211482	0.000888088	240000	317.7681579589844
8	1.4779081	2.8134053	9.065094	-2.265743	11.583333	18.600887	84.0	0.0	1000.0	4971.0	0.01841111111111111	0.06764684	0.38060716	1.367817	-1.1773425	2.0019112	1.8897272	14.391723	-2.9970737	8.381903e-09	-0.0005405456	9.313226e-09	-0.0005928329	0.19528376	-0.060294904	14.092567	-3.7525358	0.77982754	-0.025959134	1.0	1.8209254	0.002511402	270000	357.1497914791107
9	1.0672386	2.2723503	5.806161	-2.029657	20.333334	22.915909	99.0	0.0	1000.0	5578.0	0.018593333333333333	0.15346728	0.46142584	1.7544652	-1.1633935	1.3707254	1.3408465	21.711937	-3.0759003	1.4901161e-08	-0.012709668	1.4901161e-08	-0.02896168	0.15396449	-0.04681091	15.194356	-3.464982	0.7538684	-0.018098772	66.0	1.8205409	0.012260237	300000	402.38750982284546
