Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.28969276	1.6066682	4.5219283	-2.4030657	7.625	12.270603	57.0	0.0	1000.0	242.0	0.008066666666666666	0.6027116	0.5310119	2.0393512	-1.2544397	-0.44401658	0.11721718	0.098469466	-0.8248481	9.313226e-09	0.0058575748	3.7252903e-09	-0.003585706	0.7714108	-0.643165	5.825781	-1.8692788	0.99999994	-0.031174242	1.0	1.837877	0.014800819	30000	27.09380793571472
1	0.38593903	2.4297714	7.064994	-2.107006	6.375	9.39775	31.0	0.0	1000.0	496.0	0.008266666666666667	0.12235635	0.33155432	1.0531946	-0.9362518	0.4728097	0.6195843	3.1386068	-0.91016495	7.450581e-09	0.024005301	0.0	0.0019140632	0.16111846	-0.039221045	8.437818	-2.3167212	0.9688257	-0.030535042	1.0	1.8383528	0.06794858	60000	52.92521858215332
2	-0.12113732	1.5672443	4.111559	-1.9664158	4.0416665	6.846405	28.0	0.0	1000.0	630.0	0.007	0.043752637	0.41897303	1.2635024	-1.0970328	0.9384537	1.3285611	13.404453	-2.4392927	-1.8626451e-09	0.0003840975	1.3038516e-08	-0.00033846055	0.0873225	-0.011685573	3.3123236	-1.4598117	0.93829066	-0.030040443	1.0	1.8391683	0.0047982056	90000	78.77321457862854
3	0.1783809	2.3739786	6.3537345	-2.4771461	2.6666667	5.941848	25.0	0.0	1000.0	794.0	0.0066166666666666665	0.021655535	0.3324985	1.2391998	-0.9423166	0.44054502	0.43309376	2.598077	-1.054296	-4.1909516e-09	-0.0057811807	0.0	-0.0054582236	0.09324583	-0.015832573	3.8310688	-0.4642257	0.9082502	-0.029721856	79.0	1.8396378	0.0069129253	120000	111.8702483177185
4	1.9385215	2.1262527	6.6133313	-1.2007942	7.75	11.609084	46.0	0.0	1000.0	995.0	0.006633333333333333	0.13536651	0.50190055	1.6488538	-1.1281903	0.8690374	0.81877136	4.9396944	-1.6629654	9.313226e-10	-0.0062735574	0.0	-0.006055249	0.13149899	-0.028394626	3.3415782	-0.5221202	0.87852836	-0.029446721	79.0	1.8373535	0.0070322854	150000	145.24955344200134
5	2.5040889	3.0993729	11.430341	-2.1146164	7.75	9.992705	39.0	0.0	1000.0	1224.0	0.0068	0.2021433	0.4598479	1.7423772	-0.88427395	0.806576	0.77372885	5.044753	-1.8663931	7.450581e-09	-0.007343309	-1.8626451e-09	-0.0077730366	0.14147812	-0.013742194	4.375446	-0.6160761	0.84908164	-0.02773422	79.0	1.8185859	0.0071173804	180000	178.42643213272095
6	3.6410148	3.3081238	11.811876	-0.134337	7.4583335	7.7350883	24.0	0.0	1000.0	1489.0	0.0070904761904761904	0.32156962	0.50100505	1.7449707	-0.7063839	0.8151518	0.42891192	3.572642	-0.60045344	-1.8626451e-09	-0.0075317514	7.450581e-09	-0.012892709	0.22771583	-0.032069642	7.3503532	-2.3773057	0.8213474	-0.0250628	42.0	1.8042521	0.011755948	210000	208.48406052589417
7	3.2188818	2.5506043	8.652535	-0.53108567	11.25	14.833099	63.0	0.0	1000.0	1808.0	0.007533333333333334	0.3910087	0.49419403	1.9257562	-0.80499	0.89235526	0.64052296	11.738046	-0.59215224	-3.7252903e-09	0.018423505	1.8626451e-09	-0.0054225735	0.19375287	-0.04013401	6.2848754	-0.79585683	0.7962846	-0.026059926	2.0	1.7685976	0.05189564	240000	234.8927984237671
8	2.5445127	2.797691	11.514614	-1.0811383	7.3333335	12.478871	53.0	0.0	1000.0	2010.0	0.0074444444444444445	0.30225995	0.4025203	1.7155619	-0.54959375	1.0916396	0.7492813	10.946928	-0.662546	8.8475645e-09	-0.00077646645	1.1175871e-08	-0.0005341871	0.12778017	-0.029360645	4.7882957	-1.610097	0.7702247	-0.025578976	1.0	1.767383	0.0013013419	270000	261.41513752937317
9	2.90117	2.5545533	9.893361	0.15595837	12.875	30.245266	116.0	0.0	1000.0	2456.0	0.008186666666666667	0.30393907	0.4375957	1.9258287	-0.64872426	0.8659204	1.0227989	8.693657	-2.228439	-7.450581e-09	0.0041798763	-1.1175871e-08	-0.0024267826	0.11529131	-0.023017474	17.654432	-11.309948	0.7446457	-0.024353683	1.0	1.7667844	0.021572873	300000	287.9381859302521
