Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.96008974	2.5280225	8.26455	-1.358737	92.791664	70.515945	276.0	0.0	1000.0	2751.0	0.0917	0.6049227	0.5373384	2.065465	-1.2351602	-0.44286725	0.12046096	0.115281455	-0.7775146	-1.9557774e-08	0.010101506	1.4901161e-08	0.0020464126	0.8111155	-0.68489885	153.41133	-98.17504	0	0	1.0	1.837877	0.009340213	30000	27.600834369659424
1	1.0596334	2.6849127	6.971039	-2.4014587	80.041664	63.794903	249.0	0.0	1000.0	5005.0	0.08341666666666667	0.20355183	0.43898264	1.5088701	-0.99166	7.041632	4.0641804	15.774897	-2.7338827	1.8626451e-09	0.0764261	0.0	-0.024068149	0.16867581	-0.022225386	46.963314	-10.176287	0	0	1.0	1.8383576	0.12757376	60000	54.3194465637207
2	0.17374562	1.4255433	3.8138587	-1.3524002	94.875	95.784615	283.0	0.0	1000.0	7787.0	0.08652222222222222	0.10365487	0.42644903	1.5483211	-0.99095136	7.945446	5.584703	22.215584	-2.2013817	3.7252903e-09	0.0048921807	-3.7252903e-08	0.0022698604	0.08744502	-0.020852014	67.750534	-18.159132	0	0	1.0	1.8390754	0.010962704	90000	80.56305694580078
3	0.1047951	2.056875	7.7808876	-2.007797	73.125	77.87988	264.0	0.0	1000.0	10152.0	0.0846	0.06366896	0.31193784	1.0844635	-0.72275686	8.813368	8.222747	30.736704	-4.704477	8.381903e-09	-0.0007745422	-9.313226e-09	0.00031771825	0.057292484	-0.005334244	54.384197	-10.196321	0	0	1.0	1.8395684	0.0018174773	120000	106.89849829673767
4	0.90521073	1.5379504	4.075763	-1.2563893	80.333336	62.85212	222.0	0.0	1000.0	12702.0	0.08468	0.10231595	0.3698587	1.1734794	-0.7849125	9.335022	8.052027	35.056255	-1.959091	3.7252903e-09	-0.008459075	4.0978193e-08	0.0018563522	0.06902396	-0.00980487	57.92363	-11.960768	0	0	79.0	1.8398542	0.0055320403	150000	140.32995676994324
5	2.7948294	2.0674436	8.016465	-0.27559364	104.083336	58.70116	207.0	0.0	1000.0	15709.0	0.08727222222222222	0.16675602	0.36750153	1.1992661	-0.62132406	10.828633	5.2003765	33.059547	-1.8179165	-1.8626451e-09	-0.008868994	-1.4901161e-08	0.0022695786	0.11219256	-0.01878621	67.28111	-10.975802	0	0	79.0	1.8216459	0.00646988	180000	173.72598886489868
6	3.504404	2.449852	11.000134	0.008837099	85.166664	52.707264	239.0	0.0	1000.0	18403.0	0.08763333333333333	0.27600464	0.3933364	1.4921302	-0.57394356	10.908806	6.342191	34.203094	-1.7500012	3.7252903e-09	0.00028317212	-1.4901161e-08	0.001986444	0.10338895	-0.013853103	64.86282	-13.00584	0	0	5.0	1.8111038	0.008156229	210000	200.54817605018616
7	3.5618372	2.0764978	7.8306537	-0.0044447845	80.541664	59.688065	277.0	12.0	1000.0	20825.0	0.08677083333333334	0.3476757	0.44073284	1.7546173	-0.53669554	9.207702	5.1302066	34.548115	-0.08216769	1.3969839e-09	0.0034626161	4.4703484e-08	0.005428587	0.079631254	-0.0078349365	53.33416	-6.950999	0	0	1.0	1.8091733	0.013606855	240000	227.1920301914215
8	3.5485718	2.9288514	8.898227	-0.9925294	93.5	63.495407	220.0	0.0	1000.0	23592.0	0.08737777777777778	0.36282533	0.4151064	1.5362247	-0.45056248	8.537075	6.3254094	35.348774	-1.0814189	1.1175871e-08	-0.0017251439	9.313226e-10	-5.7482626e-05	0.12807873	-0.01917633	51.52465	-10.012822	0	0	1.0	1.8085965	0.0020990586	270000	253.60023951530457
9	4.840859	2.929035	11.75703	0.051182304	104.333336	61.716873	229.0	17.0	1000.0	26671.0	0.08890333333333333	0.42678484	0.43755814	1.7818108	-0.51998407	10.418654	5.9948964	34.90671	-1.6308174	-3.7252903e-09	-0.0013995662	5.2154064e-08	0.001184619	0.15890041	-0.017146036	61.118103	-11.660919	0	0	1.0	1.8083453	0.0016336057	300000	280.4196650981903
10	5.198836	3.0142636	11.809226	0.94191444	93.875	46.00934	209.0	29.0	1000.0	29559.0	0.08957272727272728	0.5271993	0.44146255	2.0066993	-0.50565195	10.208783	6.027579	36.576054	-0.52745986	-3.7252903e-09	-0.0006704598	2.9802322e-08	-0.00073810667	0.18555103	-0.023366872	52.821445	-10.164399	0	0	1.0	1.808135	0.00043545343	330000	306.56568026542664
11	3.2293892	3.002527	9.351293	-0.94585073	90.291664	51.340755	190.0	0.0	1000.0	32136.0	0.08926666666666666	0.4616587	0.4194227	1.9372638	-0.42165008	9.447593	6.536203	36.622486	-1.8090264	-3.7252903e-09	-0.001286885	7.450581e-09	0.0006320188	0.14652121	-0.029291453	41.532764	-5.6533957	0	0	1.0	1.8079426	0.0011798483	360000	332.7153115272522
12	6.0506825	3.7666814	15.592137	0.8324855	101.458336	65.26802	235.0	9.0	1000.0	35045.0	0.08985897435897436	0.5517298	0.44238362	2.0449913	-0.54872453	10.197262	5.879492	38.326717	-0.96098053	3.7252903e-09	-0.0007754043	1.4901161e-08	-0.0005671852	0.22589622	-0.05706408	48.715847	-9.440472	0	0	1.0	1.8079394	0.00078463054	390000	358.9448444843292
13	6.198761	2.3699963	10.346283	0.7487528	93.291664	55.16829	199.0	0.0	1000.0	37692.0	0.08974285714285714	0.6057071	0.5011494	2.3023477	-0.5089243	9.794019	6.5710726	37.295605	0.58195645	3.7252903e-09	-0.00096807803	-4.4703484e-08	-0.0012904326	0.14932215	-0.027980164	40.37776	-6.431345	0	0	1.0	1.8077109	0.0010257252	420000	385.1768662929535
14	5.6071205	2.5379872	11.077083	2.0255702	88.625	40.131878	198.0	4.0	1000.0	40436.0	0.08985777777777777	0.6057641	0.49001032	2.0508397	-0.45702899	9.580396	6.103946	33.727055	-1.4671022	0.0	-0.0019300849	2.6077032e-08	0.0026582456	0.15250927	-0.015735261	40.605312	-6.004005	0	0	7.0	1.8070991	0.0042730607	450000	412.12297797203064
15	5.839451	2.7791917	12.4973	0.336659	95.583336	49.78028	204.0	0.0	1000.0	43234.0	0.09007083333333334	0.6155368	0.48547515	2.209616	-0.42032865	9.552213	6.236019	34.25271	-0.24872965	1.1175871e-08	-0.00088203745	4.8428774e-08	-0.0010465495	0.15136218	-0.032595642	41.893173	-6.71926	0	0	1.0	1.8030719	0.00045584963	480000	438.3885934352875
16	5.755735	2.657345	11.842236	0.96932435	93.0	38.839413	164.0	17.0	1000.0	45900.0	0.09	0.63852096	0.47927907	2.0599222	-0.41874865	9.6456585	5.877675	35.007553	-1.4658134	1.4901161e-08	-0.0009779134	8.940697e-08	-0.00075075217	0.11909281	-0.02217146	42.26023	-7.5957255	0	0	1.0	1.8020498	0.0008111703	510000	464.69150733947754
17	6.659628	3.2564237	13.315791	0.64603084	86.25	56.798805	211.0	0.0	1000.0	48687.0	0.09016111111111111	0.65628976	0.4899977	2.087915	-0.39616647	8.684619	6.1682096	35.028324	-1.1320019	2.7939677e-08	-0.0012720805	2.9802322e-08	0.0008319507	0.17220983	-0.035204224	40.557007	-8.687732	0	0	1.0	1.8011643	0.0013021315	540000	491.1712508201599
18	8.24509	2.3796442	13.347716	3.3819933	95.875	34.31874	179.0	36.0	1000.0	51520.0	0.09038596491228071	0.75037485	0.51851547	2.479529	-0.37260035	10.6609335	6.36395	36.204597	-1.2853805	8.381903e-09	-0.009694204	1.3038516e-08	-0.0005877586	0.18690103	-0.033160776	40.18224	-10.358063	0	0	79.0	1.8001599	0.0058856057	570000	524.8863031864166
